granuleId,packageId,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,,2174,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,,"Heitkamp, Heidi",Ms. HEITKAMP,Heidi Heitkamp,
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,8275,968,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,,"Roberts, Pat",Mr. ROBERTS,Pat Roberts,
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,7972,735,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,,"Markey, Edward J.",Mr. MARKEY,Edward J. Markey,Mr. Edward Markey
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,8270,1010,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,,"Sanders, Bernard",Mr. SANDERS,Bernard Sanders,
CREC-2015-01-07-pt1-PgS40-2,CREC-2015-01-07,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-01-07-pt1-PgS51,CREC-2015-01-07,8309,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-01-07-pt1-PgS51,CREC-2015-01-07,8265,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2015-01-07-pt1-PgS50,CREC-2015-01-07,8309,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-01-07-pt1-PgS51-2,CREC-2015-01-07,8265,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2015-01-07-pt1-PgS51-2,CREC-2015-01-07,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-01-07-pt1-PgS51-2,CREC-2015-01-07,8282,1828,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,,"Casey, Robert P., Jr.",Mr. CASEY,Robert P. Casey Jr.,Mr. Bob Casey Jr.
CREC-2015-01-07-pt1-PgS53,CREC-2015-01-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-07-pt1-PgS53,CREC-2015-01-07,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-01-07-pt1-PgS53-2,CREC-2015-01-07,8141,2056,SPEAKING,S,114,S001184,"Scott, Tim",SC,R,,"Scott, Tim",Mr. SCOTT,Tim Scott,
CREC-2015-01-07-pt1-PgS54,CREC-2015-01-07,8336,1866,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,,"Gillibrand, Kirsten E.",Mrs. GILLIBRAND,Kirsten E. Gillibrand,Mrs. Kirsten Gillibrand
CREC-2015-01-07-pt1-PgS54-2,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS54-3,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS54-6,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS54-4,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS54-5,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS59,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS57,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS59-2,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,8302,1965,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,,"Bennet, Michael F.",Mr. BENNET,Michael F. Bennet,Mr. Michael Bennet
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,,2194,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Mr. Cory Booker
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,8286,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,,"Burr, Richard",Mr. BURR,Richard Burr,Mr. Richard Mauze Burr
CREC-2015-01-07-pt1-PgS60,CREC-2015-01-07,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Mr. Angus King Jr.
CREC-2015-01-07-pt1-PgS60-2,CREC-2015-01-07,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-01-07-pt1-PgS61,CREC-2015-01-07,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-01-07-pt1-PgS66,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS61-2,CREC-2015-01-07,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-01-07-pt1-PgS61-2,CREC-2015-01-07,8302,1965,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,,"Bennet, Michael F.",Mr. BENNET,Michael F. Bennet,Mr. Michael Bennet
CREC-2015-01-07-pt1-PgS61-2,CREC-2015-01-07,,2194,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Mr. Cory Booker
CREC-2015-01-07-pt1-PgS61-2,CREC-2015-01-07,8286,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,,"Burr, Richard",Mr. BURR,Richard Burr,Mr. Richard Mauze Burr
CREC-2015-01-07-pt1-PgS61-2,CREC-2015-01-07,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Mr. Angus King Jr.
CREC-2015-01-07-pt1-PgS66-3,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS66-2,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS67,CREC-2015-01-07,8270,1010,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,,"Sanders, Bernard",Mr. SANDERS,Bernard Sanders,
CREC-2015-01-07-pt1-PgS67-2,CREC-2015-01-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-07-pt1-PgS67-3,CREC-2015-01-07,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-01-07-pt1-PgS68,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgS68-2,CREC-2015-01-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-07-pt1-PgS68-3,CREC-2015-01-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-07-pt1-PgS68-4,CREC-2015-01-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-07-pt1-PgS68-5,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgE21-2,CREC-2015-01-07,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-01-07-pt1-PgE21-3,CREC-2015-01-07,7820,1634,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,,"Honda, Michael M.",Mr. HONDA,Michael M. Honda,Michael Honda
CREC-2015-01-07-pt1-PgE22,CREC-2015-01-07,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-07-pt1-PgE21-4,CREC-2015-01-07,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-01-07-pt1-PgE22-2,CREC-2015-01-07,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-01-07-pt1-PgE22-3,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE22-4,CREC-2015-01-07,8090,1982,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-01-07-pt1-PgE22-5,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE22-6,CREC-2015-01-07,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-07-pt1-PgE23,CREC-2015-01-07,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2015-01-07-pt1-PgE23-2,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE23-3,CREC-2015-01-07,,2151,SPEAKING,H,114,C001092,"Collins, Chris",NY,R,,"Collins, Chris",Mr. COLLINS of New York,Chris Collins,
CREC-2015-01-07-pt1-PgE23-4,CREC-2015-01-07,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-07-pt1-PgE23-5,CREC-2015-01-07,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Mr. Daniel William Lipinski
CREC-2015-01-07-pt1-PgE24,CREC-2015-01-07,8007,910,SPEAKING,H,114,P000258,"Peterson, Collin C.",MN,D,,"Peterson, Collin C.",Mr. PETERSON,Collin C. Peterson,Collin Peterson
CREC-2015-01-07-pt1-PgE24-2,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE24-3,CREC-2015-01-07,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-07-pt1-PgE24-4,CREC-2015-01-07,8184,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,,"Cuellar, Henry",Mr. CUELLAR,Henry Cuellar,
CREC-2015-01-07-pt1-PgE24-5,CREC-2015-01-07,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Mr. Daniel William Lipinski
CREC-2015-01-07-pt1-PgE25,CREC-2015-01-07,8119,1469,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,,"Brady, Robert A.",Mr. BRADY of Pennsylvania,Robert A. Brady,Robert Brady
CREC-2015-01-07-pt1-PgE25-2,CREC-2015-01-07,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-07-pt1-PgE25-3,CREC-2015-01-07,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-01-07-pt1-PgE25-4,CREC-2015-01-07,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-01-07-pt1-PgE26,CREC-2015-01-07,7881,1838,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Mr. Gus Bilirakis
CREC-2015-01-07-pt1-PgE26-2,CREC-2015-01-07,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Ms. Doris Matsui
CREC-2015-01-07-pt1-PgE26-3,CREC-2015-01-07,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-01-07-pt1-PgE26-4,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE26-5,CREC-2015-01-07,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Mr. Daniel William Lipinski
CREC-2015-01-07-pt1-PgE27,CREC-2015-01-07,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-01-07-pt1-PgE27-2,CREC-2015-01-07,8069,850,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,,"Nadler, Jerrold",Mr. NADLER,Jerrold Nadler,
CREC-2015-01-07-pt1-PgE27-3,CREC-2015-01-07,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2015-01-07-pt1-PgE27-4,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE27-5,CREC-2015-01-07,8090,1982,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-01-07-pt1-PgE27-6,CREC-2015-01-07,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Mr. Daniel William Lipinski
CREC-2015-01-07-pt1-PgE27-7,CREC-2015-01-07,8073,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-01-07-pt1-PgE28,CREC-2015-01-07,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-07-pt1-PgE28-2,CREC-2015-01-07,,2105,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,,"Valadao, David G.",Mr. VALADAO,David G. Valadao,Mr. David Valadao
CREC-2015-01-07-pt1-PgE28-3,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgD9,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgD10,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgD11-2,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgD11,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgD10-2,CREC-2015-01-07,,,,,,,,,,,,,,
CREC-2015-01-07-pt1-PgD11-3,CREC-2015-01-07,,,,,,,,,,,,,,
