granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-14-pt1-PgE69-5,CREC-2015-01-14,2015-01-14,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-01-14-pt1-PgE70-2,CREC-2015-01-14,2015-01-14,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-01-14-pt1-PgE70-3,CREC-2015-01-14,2015-01-14,,1590,SPEAKING,H,114,S001148,"Simpson, Michael K.",ID,R,7920,"Simpson, Michael K.",Mr. SIMPSON,Michael K. Simpson,Michael Simpson
CREC-2015-01-14-pt1-PgE70-4,CREC-2015-01-14,2015-01-14,,2146,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,,"Lujan Grisham, Michelle",Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham,
CREC-2015-01-14-pt1-PgE72,CREC-2015-01-14,2015-01-14,,2227,SPEAKING,H,114,D000623,"DeSaulnier, Mark",CA,D,,"DeSaulnier, Mark",Mr. DeSAULNIER,Mark DeSaulnier,
CREC-2015-01-14-pt1-PgE72-2,CREC-2015-01-14,2015-01-14,,1790,SPEAKING,H,114,C001061,"Cleaver, Emanuel",MO,D,8013,"Cleaver, Emanuel",Mr. CLEAVER,Emanuel Cleaver,
CREC-2015-01-14-pt1-PgE71,CREC-2015-01-14,2015-01-14,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-01-14-pt1-PgE72-3,CREC-2015-01-14,2015-01-14,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-01-14-pt1-PgE72-4,CREC-2015-01-14,2015-01-14,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-01-14-pt1-PgE73,CREC-2015-01-14,2015-01-14,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-01-14-pt1-PgE72-5,CREC-2015-01-14,2015-01-09,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-01-14-pt1-PgE73-2,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgD30,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgD30-2,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgD30-3,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgD31-2,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgD31,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgD31-3,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
