granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,7849,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2202,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,,"Norcross, Donald",Mr. NORCROSS,Donald Norcross,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2272,SPEAKING,H,114,B001292,"Beyer, Donald S., Jr.",VA,D,,"Beyer, Donald S., Jr.",Mr. BEYER,"Donald S. Beyer, Jr.",Mr. Donald Beyer
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,7883,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1590,SPEAKING,H,114,S001148,"Simpson, Michael K.",ID,R,7920,"Simpson, Michael K.",Mr. SIMPSON,Michael K. Simpson,Michael Simpson
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,7984,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1960,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,8225,"Lummis, Cynthia M.",Mrs. LUMMIS,Cynthia M. Lummis,Ms. Cynthia Lummis
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,7798,"Gosar, Paul A.",Mr. GOSAR,Paul A. Gosar,Mr. Paul Gosar
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Mr. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2221,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,,"Palmer, Gary J.",Mr. PALMER,Gary J. Palmer,Mr. Gary Palmer
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1939,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,8058,"Lujan, Ben Ray",Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan,Mr. Ben Lujan
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,8191,"Chaffetz, Jason",Mr. CHAFFETZ,Jason Chaffetz,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Mrs. Brenda Lawrence
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,7836,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,7839,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2111,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,,"Lowenthal, Alan S.",Mr. LOWENTHAL,Alan S. Lowenthal,Mr. Alan Lowenthal
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,7804,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2254,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,,"Zinke, Ryan K.",Mr. ZINKE,Ryan K. Zinke,Mr. Ryan Zinke
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1832,SPEAKING,H,114,M001166,"McNerney, Jerry",CA,D,7816,"McNerney, Jerry",Mr. McNERNEY,Jerry McNerney,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2105,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,,"Valadao, David G.",Mr. VALADAO,David G. Valadao,Mr. David Valadao
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2168,SPEAKING,H,114,S001192,"Stewart, Chris",UT,R,,"Stewart, Chris",Mr. STEWART,Chris Stewart,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,7493,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,8153,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1748,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,8154,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,7965,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2245,SPEAKING,H,114,G000577,"Graves, Garret",LA,R,,"Graves, Garret",Mr. GRAVES of Louisiana,Garret Graves,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2016-07-12-pt1-PgH4812-3,CREC-2016-07-12,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-07-12-pt1-PgH4812-4,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4813,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4814-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4814,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4813-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4814-4,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4814-3,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-3,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-4,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-5,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-6,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-7,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-8,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-9,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-10,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-11,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-12,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-13,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-14,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-15,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-16,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4815-17,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4816,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS-FrontMatter-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4953,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4953-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4953-3,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4953-5,CREC-2016-07-12,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-07-12-pt1-PgS4953-4,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4953-6,CREC-2016-07-12,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-07-12-pt1-PgS4954-2,CREC-2016-07-12,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-07-12-pt1-PgS4954,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4955,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,1542,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,8328,"Enzi, Michael B.",Mr. ENZI,Michael B. Enzi,Michael Enzi
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,859,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,8236,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,8279,"Schumer, Charles E.",Mr. SCHUMER,Charles E. Schumer,Mr. Charles Schumer
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,8237,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2016-07-12-pt1-PgS4955-2,CREC-2016-07-12,,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,8315,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2016-07-12-pt1-PgS4968,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4962,CREC-2016-07-12,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-07-12-pt1-PgS4962,CREC-2016-07-12,,1826,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,8249,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2016-07-12-pt1-PgS4962,CREC-2016-07-12,,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,8314,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2016-07-12-pt1-PgS4962,CREC-2016-07-12,,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,7870,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Mr. Christopher S. Murphy
CREC-2016-07-12-pt1-PgS4962,CREC-2016-07-12,,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,8257,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,8306,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,2290,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,,"Sullivan, Dan",Mr. SULLIVAN,Dan Sullivan,
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,2283,SPEAKING,S,114,E000295,"Ernst, Joni",IA,R,,"Ernst, Joni",Mrs. ERNST,Joni Ernst,
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Mr. Thomas Roland Tillis
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,8234,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,172,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,8288,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,8257,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2016-07-12-pt1-PgS4968-2,CREC-2016-07-12,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2016-07-12-pt1-PgS4993,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-07-12-pt1-PgS4993-2,CREC-2016-07-12,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1558,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,8215,"Baldwin, Tammy",Ms. BALDWIN,Tammy Baldwin,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1983,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,8256,"Manchin, Joe, III",Mr. MANCHIN,Joe Manchin III,Mr. Joseph Manchin III
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,8316,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,Mr. Charles Grassley
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1929,SPEAKING,S,114,P000595,"Peters, Gary C.",MI,D,7994,"Peters, Gary C.",Mr. PETERS,Gary C. Peters,Mr. Gary Peters
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,2173,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1969,SPEAKING,S,114,F000457,"Franken, Al",MN,D,8339,"Franken, Al",Mr. FRANKEN,Al Franken,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1925,SPEAKING,S,114,C001075,"Cassidy, Bill",LA,R,7964,"Cassidy, Bill",Mr. CASSIDY,Bill Cassidy,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1937,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,8056,"Heinrich, Martin",Mr. HEINRICH,Martin Heinrich,Mr. Martin T. Heinrich
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,8276,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,8272,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-07-12-pt1-PgS4975,CREC-2016-07-12,,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,8332,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2016-07-12-pt1-PgS4994,CREC-2016-07-12,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2016-07-12-pt1-PgS4994,CREC-2016-07-12,,1531,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,8261,"Stabenow, Debbie",Ms. STABENOW,Debbie Stabenow,
CREC-2016-07-12-pt1-PgS4994-2,CREC-2016-07-12,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2016-07-12-pt1-PgS4995,CREC-2016-07-12,,1558,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,8215,"Baldwin, Tammy",Ms. BALDWIN,Tammy Baldwin,
CREC-2016-07-12-pt1-PgS4995-2,CREC-2016-07-12,,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,8253,"McCain, John",Mr. McCAIN,John McCain,John Sidney Mccain
CREC-2016-07-12-pt1-PgS4996,CREC-2016-07-12,,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,8279,"Schumer, Charles E.",Mr. SCHUMER,Charles E. Schumer,Mr. Charles Schumer
CREC-2016-07-12-pt1-PgS4996-2,CREC-2016-07-12,,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,8279,"Schumer, Charles E.",Mr. SCHUMER,Charles E. Schumer,Mr. Charles Schumer
CREC-2016-07-12-pt1-PgS4997,CREC-2016-07-12,,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,8315,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2016-07-12-pt1-PgS4996-3,CREC-2016-07-12,,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,8315,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2016-07-12-pt1-PgS4997-2,CREC-2016-07-12,,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,8315,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2016-07-12-pt1-PgS4997-3,CREC-2016-07-12,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-07-12-pt1-PgS4997-4,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4998-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4998,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4998-3,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5001,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS4999,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5001-2,CREC-2016-07-12,,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,8253,"McCain, John",Mr. McCAIN,John McCain,John Sidney Mccain
CREC-2016-07-12-pt1-PgS5002,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5002-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5004,CREC-2016-07-12,,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,8272,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2016-07-12-pt1-PgS5004,CREC-2016-07-12,,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,8304,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-07-12-pt1-PgS5003,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5004-3,CREC-2016-07-12,,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,8304,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-07-12-pt1-PgS5004-2,CREC-2016-07-12,,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,8272,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2016-07-12-pt1-PgS5006,CREC-2016-07-12,,1998,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,7862,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2016-07-12-pt1-PgS5008,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5008-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5009,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5009-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5010,CREC-2016-07-12,,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,8257,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2016-07-12-pt1-PgS5010-3,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-07-12-pt1-PgS5010-4,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgS5010-2,CREC-2016-07-12,,1969,SPEAKING,S,114,F000457,"Franken, Al",MN,D,8339,"Franken, Al",Mr. FRANKEN,Al Franken,
CREC-2016-07-12-pt1-PgS5010-2,CREC-2016-07-12,,1925,SPEAKING,S,114,C001075,"Cassidy, Bill",LA,R,7964,"Cassidy, Bill",Mr. CASSIDY,Bill Cassidy,
CREC-2016-07-12-pt1-PgS5010-5,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-07-12-pt1-PgS5010-6,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-07-12-pt1-PgS5011,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-07-12-pt1-PgS5011-2,CREC-2016-07-12,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
