granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-03-04-pt1-PgH1617-10,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-12,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-14,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-13,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-16,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-17,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-15,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-19,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-18,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-20,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-21,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-22,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-23,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-25,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-24,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1618,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1618-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1618-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1618-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS-FrontMatter-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1263,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1263-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1618-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1618-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1263-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1263-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1263-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1263-6,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1264,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1263-7,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1264-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1264-4,CREC-2015-03-04,2015-03-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-03-04-pt1-PgS1264-3,CREC-2015-03-04,2015-03-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-03-04-pt1-PgS1264-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1274-2,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1274,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1274,CREC-2015-03-04,2015-03-04,,8322,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Mr. Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8257,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. John R. Thune,Mr. THUNE,John Thune
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8240,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8249,1826,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,"Klobuchar, Amy",,Ms. KLOBUCHAR,Amy Klobuchar
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8276,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,7913,1844,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,"Hirono, Mazie K.",Ms. Mazie Hirono,Ms. HIRONO,Mazie K. Hirono
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8315,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,"Ayotte, Kelly",,Ms. AYOTTE,Kelly Ayotte
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,,2174,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,"Heitkamp, Heidi",,Ms. HEITKAMP,Heidi Heitkamp
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8336,1866,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,"Gillibrand, Kirsten E.",Mrs. Kirsten Gillibrand,Mrs. GILLIBRAND,Kirsten E. Gillibrand
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,7870,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. Christopher S. Murphy,Mr. MURPHY,Christopher Murphy
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8236,859,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8237,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8355,2086,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,"Johnson, Ron",,Mr. JOHNSON,Ron Johnson
CREC-2015-03-04-pt1-PgS1264-6,CREC-2015-03-04,2015-03-04,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-03-04-pt1-PgS1285,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8288,172,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,"Cantwell, Maria",,Ms. CANTWELL,Maria Cantwell
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,7972,735,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,"Markey, Edward J.",Mr. Edward Markey,Mr. MARKEY,Edward J. Markey
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,,2179,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8238,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8331,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,"Hoeven, John",,Mr. HOEVEN,John Hoeven
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8257,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. John R. Thune,Mr. THUNE,John Thune
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8256,1983,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,"Manchin, Joe, III",Mr. Joseph Manchin III,Mr. MANCHIN,Joe Manchin III
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1274-3,CREC-2015-03-04,2015-03-04,,8264,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2015-03-04-pt1-PgS1285-2,CREC-2015-03-04,2015-03-04,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-03-04-pt1-PgS1285-2,CREC-2015-03-04,2015-03-04,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-03-04-pt1-PgS1287,CREC-2015-03-04,2015-03-04,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-03-04-pt1-PgS1288,CREC-2015-03-04,2015-03-04,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-03-04-pt1-PgS1288,CREC-2015-03-04,2015-03-04,,8237,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-03-04-pt1-PgS1288,CREC-2015-03-04,2015-03-04,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-03-04-pt1-PgS1289,CREC-2015-03-04,2015-03-04,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-03-04-pt1-PgS1289,CREC-2015-03-04,2015-03-04,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",,Mr. BARRASSO,John Barrasso
CREC-2015-03-04-pt1-PgS1291,CREC-2015-03-04,2015-03-04,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",,Mr. BARRASSO,John Barrasso
CREC-2015-03-04-pt1-PgS1291,CREC-2015-03-04,2015-03-04,,8332,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",,Mr. BLUMENTHAL,Richard Blumenthal
CREC-2015-03-04-pt1-PgS1291,CREC-2015-03-04,2015-03-04,,8264,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2015-03-04-pt1-PgS1295,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1293,CREC-2015-03-04,2015-03-04,,8264,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2015-03-04-pt1-PgS1293,CREC-2015-03-04,2015-03-04,,8215,1558,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,"Baldwin, Tammy",,Ms. BALDWIN,Tammy Baldwin
CREC-2015-03-04-pt1-PgS1293,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1295-2,CREC-2015-03-04,2015-03-04,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-03-04-pt1-PgS1298,CREC-2015-03-04,2015-03-04,,7870,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. Christopher S. Murphy,Mr. MURPHY,Christopher Murphy
CREC-2015-03-04-pt1-PgS1296-2,CREC-2015-03-04,2015-03-04,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-03-04-pt1-PgS1296,CREC-2015-03-04,2015-03-04,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-03-04-pt1-PgS1300,CREC-2015-03-04,2015-03-04,,8060,1863,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2015-03-04-pt1-PgS1300-2,CREC-2015-03-04,2015-03-04,,8060,1863,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2015-03-04-pt1-PgS1298-2,CREC-2015-03-04,2015-03-04,,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2015-03-04-pt1-PgS1300-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1300-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1300-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1300-7,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1300-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1300-8,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1302,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1303,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1302-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1303-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1305,CREC-2015-03-04,2015-03-04,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-03-04-pt1-PgS1305,CREC-2015-03-04,2015-03-04,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-03-04-pt1-PgS1305,CREC-2015-03-04,2015-03-04,,8237,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-03-04-pt1-PgS1305-2,CREC-2015-03-04,2015-03-04,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-03-04-pt1-PgS1306,CREC-2015-03-04,2015-03-04,,8237,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-03-04-pt1-PgS1305-3,CREC-2015-03-04,2015-03-04,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-03-04-pt1-PgS1307,CREC-2015-03-04,2015-03-04,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-03-04-pt1-PgS1309,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1308,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1307-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1310,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1309-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgS1310-2,CREC-2015-03-04,2015-03-04,,8355,2086,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,"Johnson, Ron",,Mr. JOHNSON,Ron Johnson
CREC-2015-03-04-pt1-PgS1311,CREC-2015-03-04,2015-03-04,,,2174,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,"Heitkamp, Heidi",,Ms. HEITKAMP,Heidi Heitkamp
CREC-2015-03-04-pt1-PgS1311,CREC-2015-03-04,2015-03-04,,8238,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2015-03-04-pt1-PgS1311,CREC-2015-03-04,2015-03-04,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-03-04-pt1-PgS1311-3,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1311-2,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1311-4,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1311-6,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1311-5,CREC-2015-03-04,2015-03-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-03-04-pt1-PgS1319,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgE299-2,CREC-2015-03-04,2015-03-04,,,2127,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",,Mrs. BUSTOS,Cheri Bustos
CREC-2015-03-04-pt1-PgS1311-7,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgE299-3,CREC-2015-03-04,2015-03-04,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2015-03-04-pt1-PgE299-4,CREC-2015-03-04,2015-03-04,,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,"Katko, John",,Mr. KATKO,John Katko
CREC-2015-03-04-pt1-PgE299-5,CREC-2015-03-04,2015-03-04,,8017,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2015-03-04-pt1-PgE300,CREC-2015-03-04,2015-03-04,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-03-04-pt1-PgE300-2,CREC-2015-03-04,2015-03-04,,7911,1723,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,"Bordallo, Madeleine Z.",Ms. Madeleine Bordallo,Ms. BORDALLO,Madeleine Z. Bordallo
CREC-2015-03-04-pt1-PgE300-4,CREC-2015-03-04,2015-03-04,,,2127,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",,Mrs. BUSTOS,Cheri Bustos
CREC-2015-03-04-pt1-PgE301-2,CREC-2015-03-04,2015-03-04,,7949,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",,Mr. HUELSKAMP,Tim Huelskamp
CREC-2015-03-04-pt1-PgE301,CREC-2015-03-04,2015-03-04,,7986,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",,Mr. BENISHEK,Dan Benishek
CREC-2015-03-04-pt1-PgE300-3,CREC-2015-03-04,2015-03-04,,7960,2023,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Mr. Cedric Richmond,Mr. RICHMOND,Cedric L. Richmond
CREC-2015-03-04-pt1-PgE301-3,CREC-2015-03-04,2015-03-04,,8221,2073,SPEAKING,H,114,R000587,"Ribble, Reid J.",WI,R,"Ribble, Reid J.",Mr. Reid Ribble,Mr. RIBBLE,Reid J. Ribble
CREC-2015-03-04-pt1-PgE301-4,CREC-2015-03-04,2015-03-04,,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,"Stefanik, Elise M.",Ms. Elise Stefanik,Ms. STEFANIK,Elise M. Stefanik
CREC-2015-03-04-pt1-PgE301-5,CREC-2015-03-04,2015-03-04,,,2127,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",,Mrs. BUSTOS,Cheri Bustos
CREC-2015-03-04-pt1-PgE302-2,CREC-2015-03-04,2015-03-02,,,2237,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,"Hice, Jody B.",Mr. Jody Hice,Mr. JODY B. HICE of Georgia,Jody B. Hice
CREC-2015-03-04-pt1-PgE302,CREC-2015-03-04,2015-03-04,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-03-04-pt1-PgE302-3,CREC-2015-03-04,2015-03-04,,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. Doris Matsui,Ms. MATSUI,Doris O. Matsui
CREC-2015-03-04-pt1-PgE303,CREC-2015-03-04,2015-03-04,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2015-03-04-pt1-PgE302-4,CREC-2015-03-04,2015-03-04,,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ms. Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2015-03-04-pt1-PgE303-2,CREC-2015-03-04,2015-03-04,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Ed Royce,Mr. ROYCE,Edward R. Royce
CREC-2015-03-04-pt1-PgE303-3,CREC-2015-03-04,2015-03-04,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-03-04-pt1-PgE303-4,CREC-2015-03-04,2015-03-04,,7355,1888,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2015-03-04-pt1-PgE304-2,CREC-2015-03-04,2015-03-04,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-03-04-pt1-PgE304-3,CREC-2015-03-04,2015-03-04,,8119,1469,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,"Brady, Robert A.",Robert Brady,Mr. BRADY of Pennsylvania,Robert A. Brady
