granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-06-24-pt1-PgH4651-9,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-11,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-10,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-12,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-14,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-13,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-15,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-16,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-17,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-18,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-19,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-20,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-21,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4652,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgH4651-22,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4557,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS-FrontMatter,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4557-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4557-3,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4557-4,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4557-5,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4557-6,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4558,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4558-2,CREC-2015-06-24,2015-06-24,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-06-24-pt1-PgS4558-3,CREC-2015-06-24,2015-06-24,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-06-24-pt1-PgS4559,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4582,CREC-2015-06-24,2015-06-24,,2056,SPEAKING,S,114,S001184,"Scott, Tim",SC,R,8141,"Scott, Tim",Mr. SCOTT,Tim Scott,
CREC-2015-06-24-pt1-PgS4582,CREC-2015-06-24,2015-06-24,,452,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,8335,"Graham, Lindsey",Mr. GRAHAM,Lindsey Graham,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,7870,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Mr. Christopher S. Murphy
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1998,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,7862,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,8240,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1464,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,8313,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,8332,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,8299,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,8238,"Merkley, Jeff",Mr. MERKLEY,Jeff Merkley,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,8264,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,8265,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1969,SPEAKING,S,114,F000457,"Franken, Al",MN,D,8339,"Franken, Al",Mr. FRANKEN,Al Franken,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,8309,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Mr. Thomas Roland Tillis
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,8314,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,8257,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,2286,SPEAKING,S,114,P000612,"Perdue, David",GA,R,,"Perdue, David",Mr. PERDUE,David Perdue,Mr. David Alfred Perdue
CREC-2015-06-24-pt1-PgS4559-2,CREC-2015-06-24,2015-06-24,,2056,SPEAKING,S,114,S001184,"Scott, Tim",SC,R,8141,"Scott, Tim",Mr. SCOTT,Tim Scott,
CREC-2015-06-24-pt1-PgS4583,CREC-2015-06-24,2015-06-24,,452,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,8335,"Graham, Lindsey",Mr. GRAHAM,Lindsey Graham,
CREC-2015-06-24-pt1-PgS4583-2,CREC-2015-06-24,2015-06-24,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-06-24-pt1-PgS4583-4,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4583-3,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4584,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4583-5,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4584-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4584-5,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4584-3,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4584-4,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4584-6,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4584-7,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4585,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4585-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4585-3,CREC-2015-06-24,2015-06-24,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-06-24-pt1-PgS4585-3,CREC-2015-06-24,2015-06-24,,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,8299,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-06-24-pt1-PgS4587,CREC-2015-06-24,2015-06-24,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-06-24-pt1-PgS4585-4,CREC-2015-06-24,2015-06-24,,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,8299,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-06-24-pt1-PgS4588,CREC-2015-06-24,2015-06-24,,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,8283,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
CREC-2015-06-24-pt1-PgS4588,CREC-2015-06-24,2015-06-24,,924,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,8266,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-06-24-pt1-PgS4590,CREC-2015-06-24,2015-06-24,,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,8314,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-06-24-pt1-PgS4589,CREC-2015-06-24,2015-06-24,,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,8283,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
CREC-2015-06-24-pt1-PgS4590-2,CREC-2015-06-24,2015-06-24,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-06-24-pt1-PgS4591,CREC-2015-06-24,2015-06-24,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-06-24-pt1-PgS4592,CREC-2015-06-24,2015-06-24,,1542,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,8328,"Enzi, Michael B.",Mr. ENZI,Michael B. Enzi,Michael Enzi
CREC-2015-06-24-pt1-PgS4592-2,CREC-2015-06-24,2015-06-24,,1608,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,8323,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2015-06-24-pt1-PgS4592-3,CREC-2015-06-24,2015-06-24,,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,8332,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-06-24-pt1-PgS4593,CREC-2015-06-24,2015-06-24,,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,8272,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2015-06-24-pt1-PgS4593-2,CREC-2015-06-24,2015-06-24,,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,8287,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-06-24-pt1-PgS4594,CREC-2015-06-24,2015-06-24,,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,8272,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2015-06-24-pt1-PgS4594-3,CREC-2015-06-24,2015-06-24,,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,8315,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2015-06-24-pt1-PgS4594-2,CREC-2015-06-24,2015-06-24,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Mr. Timothy Kaine
CREC-2015-06-24-pt1-PgS4595-3,CREC-2015-06-24,2015-06-24,,1647,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,8285,"Kirk, Mark Steven",Mr. KIRK,Mark Kirk,Mark Steven Kirk
CREC-2015-06-24-pt1-PgS4595-2,CREC-2015-06-24,2015-06-24,,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,8287,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-06-24-pt1-PgS4595,CREC-2015-06-24,2015-06-24,,1464,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,8313,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2015-06-24-pt1-PgS4596,CREC-2015-06-24,2015-06-24,,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,8234,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2015-06-24-pt1-PgS4597,CREC-2015-06-24,2015-06-24,,1897,SPEAKING,S,114,W000805,"Warner, Mark R.",VA,D,8269,"Warner, Mark R.",Mr. WARNER,Mark R. Warner,Mr. Mark Warner
CREC-2015-06-24-pt1-PgS4596-2,CREC-2015-06-24,2015-06-24,,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,8267,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2015-06-24-pt1-PgS4597-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4597-3,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4597-4,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4597-5,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4601,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4601-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4598,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4601-3,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4602-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4602,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4604,CREC-2015-06-24,2015-06-24,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-06-24-pt1-PgS4604-2,CREC-2015-06-24,2015-06-24,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-06-24-pt1-PgS4606,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4607,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4607-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4607-4,CREC-2015-06-24,2015-06-24,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-06-24-pt1-PgS4607-3,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4608,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4608-3,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4608-2,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4608-4,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4608-5,CREC-2015-06-24,2015-06-24,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-06-24-pt1-PgS4608-6,CREC-2015-06-24,2015-06-24,,924,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,8266,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-06-24-pt1-PgS4610,CREC-2015-06-24,2015-06-24,,924,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,8266,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-06-24-pt1-PgS4610-2,CREC-2015-06-24,2015-06-24,,924,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,8266,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-06-24-pt1-PgS4610-3,CREC-2015-06-24,2015-06-24,,735,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,7972,"Markey, Edward J.",Mr. MARKEY,Edward J. Markey,Mr. Edward Markey
CREC-2015-06-24-pt1-PgS4611,CREC-2015-06-24,2015-06-24,,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,8276,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-06-24-pt1-PgS4612,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4617,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgS4612-2,CREC-2015-06-24,2015-06-24,,,,,,,,,,,,,,
CREC-2015-06-24-pt1-PgE957-2,CREC-2015-06-24,2015-06-24,,2258,SPEAKING,H,114,M001193,"MacArthur, Thomas",NJ,R,,"MacArthur, Thomas",Mr. MacARTHUR,Thomas MacArthur,
CREC-2015-06-24-pt1-PgE957-3,CREC-2015-06-24,2015-06-24,,2247,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,,"Poliquin, Bruce",Mr. POLIQUIN,Bruce Poliquin,
CREC-2015-06-24-pt1-PgE957-5,CREC-2015-06-24,2015-06-24,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-06-24-pt1-PgE957-4,CREC-2015-06-24,2015-06-24,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-06-24-pt1-PgE958,CREC-2015-06-24,2015-06-24,,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,8192,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2015-06-24-pt1-PgE960,CREC-2015-06-24,2015-06-23,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2015-06-24-pt1-PgE958-2,CREC-2015-06-24,2015-06-24,,1908,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,7809,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2015-06-24-pt1-PgE961,CREC-2015-06-24,2015-06-24,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-06-24-pt1-PgE961-2,CREC-2015-06-24,2015-06-24,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-06-24-pt1-PgE961-3,CREC-2015-06-24,2015-06-24,,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,8196,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2015-06-24-pt1-PgE961-4,CREC-2015-06-24,2015-06-24,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-06-24-pt1-PgE961-5,CREC-2015-06-24,2015-06-24,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-06-24-pt1-PgE962,CREC-2015-06-24,2015-06-24,,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,7839,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2015-06-24-pt1-PgE962-2,CREC-2015-06-24,2015-06-24,,1999,SPEAKING,H,114,C001083,"Carney, John C., Jr.",DE,D,7872,"Carney, John C., Jr.",Mr. CARNEY,"John C. Carney, Jr.",John Carney Jr.
CREC-2015-06-24-pt1-PgE962-3,CREC-2015-06-24,2015-06-24,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-06-24-pt1-PgE962-4,CREC-2015-06-24,2015-06-24,,2226,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2015-06-24-pt1-PgE963,CREC-2015-06-24,2015-06-18,,2241,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2015-06-24-pt1-PgE962-5,CREC-2015-06-24,2015-06-24,,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,7891,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-06-24-pt1-PgE963-2,CREC-2015-06-24,2015-06-24,,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,8766,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2015-06-24-pt1-PgE963-3,CREC-2015-06-24,2015-06-24,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-06-24-pt1-PgE964,CREC-2015-06-24,2015-06-24,,701,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,7821,"Lofgren, Zoe",Ms. LOFGREN,Zoe Lofgren,
CREC-2015-06-24-pt1-PgE963-4,CREC-2015-06-24,2015-06-24,,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,8053,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2015-06-24-pt1-PgE964-2,CREC-2015-06-24,2015-06-24,,2163,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,,"Castro, Joaquin",Mr. CASTRO of Texas,Joaquin Castro,
CREC-2015-06-24-pt1-PgE964-3,CREC-2015-06-24,2015-06-24,,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,7979,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Ms. Donna Edwards
CREC-2015-06-24-pt1-PgE964-4,CREC-2015-06-24,2015-06-24,,2130,SPEAKING,H,114,M001189,"Messer, Luke",IN,R,,"Messer, Luke",Mr. MESSER,Luke Messer,
CREC-2015-06-24-pt1-PgE964-5,CREC-2015-06-24,2015-06-24,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. CARTER of Texas,John R. Carter,Mr. John Carter
CREC-2015-06-24-pt1-PgE964-6,CREC-2015-06-24,2015-06-24,,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,7837,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-06-24-pt1-PgE964-7,CREC-2015-06-24,2015-06-24,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-06-24-pt1-PgE965-2,CREC-2015-06-24,2015-06-24,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-06-24-pt1-PgE965,CREC-2015-06-24,2015-06-24,,699,SPEAKING,H,114,L000554,"LoBiondo, Frank A.",NJ,R,8044,"LoBiondo, Frank A.",Mr. LoBIONDO,Frank A. LoBiondo,Frank Lobiondo
CREC-2015-06-24-pt1-PgE965-3,CREC-2015-06-24,2015-06-24,,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,8766,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
