granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-09-11-pt1-PgE1271-5,CREC-2015-09-11,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2015-09-11-pt1-PgE1272-2,CREC-2015-09-11,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-11-pt1-PgE1272-3,CREC-2015-09-11,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2015-09-11-pt1-PgE1272-4,CREC-2015-09-11,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-11-pt1-PgE1274,CREC-2015-09-11,,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,7845,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-09-11-pt1-PgD964,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgD964-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgD964-3,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgD965-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgD965,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgD965-3,CREC-2015-09-11,,,,,,,,,,,,,,
