granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-10-09-pt1-PgE1466-2,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1466,CREC-2015-10-09,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-10-09-pt1-PgE1466-3,CREC-2015-10-09,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-10-09-pt1-PgE1466-5,CREC-2015-10-09,,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,7867,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-10-09-pt1-PgE1466-4,CREC-2015-10-09,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-10-09-pt1-PgE1466-6,CREC-2015-10-09,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,,"Bost, Mike",Mr. BOST,Mike Bost,
CREC-2015-10-09-pt1-PgE1467,CREC-2015-10-09,,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,8015,"Long, Billy",Mr. LONG,Billy Long,
CREC-2015-10-09-pt1-PgE1467-2,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1467-3,CREC-2015-10-09,,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,7997,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-10-09-pt1-PgE1468,CREC-2015-10-09,,2089,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,8360,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-10-09-pt1-PgE1468-2,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1467-4,CREC-2015-10-09,,854,SPEAKING,H,114,N000015,"Neal, Richard E.",MA,D,7967,"Neal, Richard E.",Mr. NEAL,Richard E. Neal,Richard Neal
CREC-2015-10-09-pt1-PgE1468-3,CREC-2015-10-09,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2015-10-09-pt1-PgE1469,CREC-2015-10-09,,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,7825,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-10-09-pt1-PgE1469-2,CREC-2015-10-09,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2015-10-09-pt1-PgE1469-3,CREC-2015-10-09,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2015-10-09-pt1-PgE1470,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1470-4,CREC-2015-10-09,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-10-09-pt1-PgE1470-2,CREC-2015-10-09,,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,8766,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2015-10-09-pt1-PgE1470-3,CREC-2015-10-09,,1924,SPEAKING,H,114,F000456,"Fleming, John",LA,R,7962,"Fleming, John",Mr. FLEMING,John Fleming,
CREC-2015-10-09-pt1-PgE1471-2,CREC-2015-10-09,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-10-09-pt1-PgE1471,CREC-2015-10-09,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-10-09-pt1-PgE1471-3,CREC-2015-10-09,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-10-09-pt1-PgE1471-4,CREC-2015-10-09,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-10-09-pt1-PgE1472,CREC-2015-10-09,,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,7840,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-10-09-pt1-PgE1472-3,CREC-2015-10-09,,2141,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,,"Pittenger, Robert",Mr. PITTENGER,Robert Pittenger,
CREC-2015-10-09-pt1-PgE1472-2,CREC-2015-10-09,,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,8015,"Long, Billy",Mr. LONG,Billy Long,
CREC-2015-10-09-pt1-PgE1473,CREC-2015-10-09,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-10-09-pt1-PgE1472-4,CREC-2015-10-09,,316,SPEAKING,H,114,D000482,"Doyle, Michael F.",PA,D,8132,"Doyle, Michael F.",Mr. MICHAEL F. DOYLE of Pennsylvania,Michael F. Doyle,Mike Doyle
CREC-2015-10-09-pt1-PgE1472-5,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1473-2,CREC-2015-10-09,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-10-09-pt1-PgE1473-3,CREC-2015-10-09,,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,8196,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2015-10-09-pt1-PgE1473-4,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgD1085,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgD1087,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgD1085-2,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgD1086,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgD1085-3,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgD1087-2,CREC-2015-10-09,,,,,,,,,,,,,,
