granuleId,packageId,authorityId,chamber,committeeName,type,committees
CREC-2015-04-28-pt1-PgD455,CREC-2015-04-28,hsap00,H,Committee on Appropriations,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssap00,S,Committee on Appropriations,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssfi00,S,Committee on Finance,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,slia00,S,Committee on Indian Affairs,O,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,sssb00,S,Committee on Small Business and Entrepreneurship,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssva00,S,Committee on Veterans' Affairs,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsag00,H,Committee on Agriculture,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsed00,H,Committee on Education and the Workforce,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsif00,H,Committee on Energy and Commerce,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsba00,H,Committee on Financial Services,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsfa00,H,Committee on Foreign Affairs,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hshm00,H,Committee on Homeland Security,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsii00,H,Committee on Natural Resources,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsha00,H,Committee on Oversight,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsgo00,H,Committee on Oversight and Government Reform,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hsru00,H,Committee on Rules,S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hssy00,H,"Committee on Science, Space, and Technology",S,
CREC-2015-04-28-pt1-PgD456,CREC-2015-04-28,hspw00,H,Committee on Transportation and Infrastructure,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssap00,S,Committee on Appropriations,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssfi00,S,Committee on Finance,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,slia00,S,Committee on Indian Affairs,O,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,sssb00,S,Committee on Small Business and Entrepreneurship,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssva00,S,Committee on Veterans' Affairs,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsag00,H,Committee on Agriculture,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsed00,H,Committee on Education and the Workforce,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsif00,H,Committee on Energy and Commerce,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsba00,H,Committee on Financial Services,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsfa00,H,Committee on Foreign Affairs,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hshm00,H,Committee on Homeland Security,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsii00,H,Committee on Natural Resources,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsha00,H,Committee on Oversight,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsgo00,H,Committee on Oversight and Government Reform,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hsru00,H,Committee on Rules,S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hssy00,H,"Committee on Science, Space, and Technology",S,
CREC-2015-04-28-pt1-PgD456-2,CREC-2015-04-28,hspw00,H,Committee on Transportation and Infrastructure,S,
CREC-2015-04-28-pt1-PgD457-2,CREC-2015-04-28,jspr00,J,Joint Committee on Printing,J,
CREC-2015-04-28-pt1-PgD457,CREC-2015-04-28,jspr00,J,Joint Committee on Printing,J,
