granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,"Poliquin, Bruce",,Mr. POLIQUIN,Bruce Poliquin
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",,Ms. McSALLY,Martha McSally
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,B001297,"Buck, Ken",CO,R,"Buck, Ken",,Mr. BUCK,Ken Buck
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,K000362,"King, Steve",IA,R,"King, Steve",,Mr. KING of Iowa,Steve King
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",,Mr. GALLEGO,Ruben Gallego
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2016-06-15-pt1-PgH3843,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,D000615,"Duncan, Jeff",SC,R,"Duncan, Jeff",,Mr. DUNCAN of South Carolina,Jeff Duncan
CREC-2016-06-15-pt1-PgH3904-2,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",,Mr. McCLINTOCK,Tom McClintock
CREC-2016-06-15-pt1-PgH3904-3,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",,Mr. McCLINTOCK,Tom McClintock
CREC-2016-06-15-pt1-PgH3909,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2016-06-15-pt1-PgH3912,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Katherine Clark,Ms. CLARK of Massachusetts,Katherine M. Clark
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,T000465,"Tsongas, Niki",MA,D,"Tsongas, Niki",,Ms. TSONGAS,Niki Tsongas
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,"Eshoo, Anna G.",Anna Eshoo,Ms. ESHOO,Anna G. Eshoo
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Susan Davis,Mrs. DAVIS of California,Susan A. Davis
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2016-06-15-pt1-PgH3905,CREC-2016-06-15,2016-06-15,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Mr. SPEIER,Jackie Speier
CREC-2016-06-15-pt1-PgH3913,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3912-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3913-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-3,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-4,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-5,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-6,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-8,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-7,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-9,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-10,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-11,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-12,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-13,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgH3914-14,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS-FrontMatter,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3875-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3875,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3875-4,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3875-3,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3875-5,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-15-pt1-PgS3876,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-15-pt1-PgS3876-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3876-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-06-15-pt1-PgS3877,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3876-4,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-06-15-pt1-PgS3877-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3877-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2016-06-15-pt1-PgS3878,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-06-15-pt1-PgS3878,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,P000612,"Perdue, David",GA,R,"Perdue, David",David Alfred Perdue,Mr. PERDUE,David Perdue
CREC-2016-06-15-pt1-PgS3879,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,P000612,"Perdue, David",GA,R,"Perdue, David",David Alfred Perdue,Mr. PERDUE,David Perdue
CREC-2016-06-15-pt1-PgS3879,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-15-pt1-PgS3880,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3880-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3977,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-06-15-pt1-PgS3977-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-06-15-pt1-PgS3977-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-06-15-pt1-PgS3978,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-15-pt1-PgS3979,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-06-15-pt1-PgS3979-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-06-15-pt1-PgS3980,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2016-06-15-pt1-PgS3980-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2016-06-15-pt1-PgS3980-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S000320,"Shelby, Richard C.",AL,R,"Shelby, Richard C.",Richard Shelby,Mr. SHELBY,Richard C. Shelby
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",,Mr. BLUNT,Roy Blunt
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Christopher S. Murphy,Mr. MURPHY,Christopher Murphy
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",,Mr. BLUMENTHAL,Richard Blumenthal
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,"Booker, Cory A.",Cory Booker,Mr. BOOKER,Cory A. Booker
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,"Sasse, Ben",,Mr. SASSE,Ben Sasse
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,"Schumer, Charles E.",Charles Schumer,Mr. SCHUMER,Charles E. Schumer
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,"Manchin, Joe, III",Joseph Manchin,Mr. MANCHIN,Joe Manchin III
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,"Markey, Edward J.",Edward Markey,Mr. MARKEY,Edward J. Markey
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,"Toomey, Patrick",Patrick Toomey,Mr. TOOMEY,Patrick J. Toomey
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,F000457,"Franken, Al",MN,D,"Franken, Al",Al Franken,Mr. FRANKEN,Al Franken
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,P000595,"Peters, Gary C.",MI,D,"Peters, Gary C.",Gary Peters,Mr. PETERS,Gary C. Peters
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Bob Casey,Mr. CASEY,Robert P. Casey Jr.
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,"Warren, Elizabeth",Elizabeth A. Warren,Ms. WARREN,Elizabeth Warren
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,"Menendez, Robert",,Mr. MENENDEZ,Robert Menendez
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,"Gillibrand, Kirsten E.",Kirsten Gillibrand,Mrs. GILLIBRAND,Kirsten E. Gillibrand
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M001170,"McCaskill, Claire",MO,D,"McCaskill, Claire",,Mrs. McCASKILL,Claire McCaskill
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,W000805,"Warner, Mark R.",VA,D,"Warner, Mark R.",Mark Warner,Mr. WARNER,Mark R. Warner
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,"Klobuchar, Amy",,Ms. KLOBUCHAR,Amy Klobuchar
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,"Brown, Sherrod",,Mr. BROWN,Sherrod Brown
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,"Stabenow, Debbie",,Ms. STABENOW,Debbie Stabenow
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Thomas Carper,Mr. CARPER,Thomas R. Carper
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,"Baldwin, Tammy",,Ms. BALDWIN,Tammy Baldwin
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,U000039,"Udall, Tom",NM,D,"Udall, Tom",,Mr. UDALL,Tom Udall
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,"Bennet, Michael F.",Michael Bennet,Mr. BENNET,Michael F. Bennet
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,"Hirono, Mazie K.",Mazie Hirono,Ms. HIRONO,Mazie K. Hirono
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,"Heinrich, Martin",,Mr. HEINRICH,Martin Heinrich
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John Reed,Mr. REED,Jack Reed
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John F. Reed,Mr. REED,Jack Reed
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Angus King,Mr. KING,Angus S. King Jr.
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Angus S. King,Mr. KING,Angus S. King Jr.
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,"Donnelly, Joe",,Mr. DONNELLY,Joe Donnelly
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,"Cantwell, Maria",,Ms. CANTWELL,Maria Cantwell
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Timothy Kaine,Mr. KAINE,Tim Kaine
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Timothy M. Kaine,Mr. KAINE,Tim Kaine
CREC-2016-06-15-pt1-PgS3880-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,"Schatz, Brian",,Mr. SCHATZ,Brian Schatz
CREC-2016-06-15-pt1-PgS3981,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,"Menendez, Robert",,Mr. MENENDEZ,Robert Menendez
CREC-2016-06-15-pt1-PgS3982,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,"Donnelly, Joe",,Mr. DONNELLY,Joe Donnelly
CREC-2016-06-15-pt1-PgS3982-3,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,"Heitkamp, Heidi",Heidi Heitkamp,Ms. HEITKAMP,Heidi Heitkamp
CREC-2016-06-15-pt1-PgS3982-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,"Ayotte, Kelly",,Ms. AYOTTE,Kelly Ayotte
CREC-2016-06-15-pt1-PgS3983,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3983-3,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3983-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3984,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3984-2,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3984-3,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3985-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",,Mr. GRASSLEY,Chuck Grassley
CREC-2016-06-15-pt1-PgS3984-4,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3985,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",,Mr. GRASSLEY,Chuck Grassley
CREC-2016-06-15-pt1-PgS3985-3,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
CREC-2016-06-15-pt1-PgS3986-2,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-15-pt1-PgS3999,CREC-2016-06-15,2016-06-15,,SPEAKING,S,114,S000320,"Shelby, Richard C.",AL,R,"Shelby, Richard C.",Richard Shelby,Mr. SHELBY,Richard C. Shelby
CREC-2016-06-15-pt1-PgS3986,CREC-2016-06-15,2016-06-15,,,,,,,,,,,,
