granuleId,packageId,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-11-30-pt2-PgH7020,CREC-2016-11-30,,2122,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,,"Gabbard, Tulsi",Ms. GABBARD,Tulsi Gabbard,
CREC-2016-11-30-pt2-PgH7020,CREC-2016-11-30,8061,2040,SPEAKING,H,114,H001055,"Heck, Joseph J.",NV,R,,"Heck, Joseph J.",Mr. HECK of Nevada,Joseph J. Heck,Mr. Joseph Heck
CREC-2016-11-30-pt2-PgH7020,CREC-2016-11-30,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2016-11-30-pt2-PgH7020,CREC-2016-11-30,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2016-11-30-pt2-PgH7020,CREC-2016-11-30,7820,1634,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,,"Honda, Michael M.",Mr. HONDA,Michael M. Honda,Michael Honda
CREC-2016-11-30-pt2-PgH7020,CREC-2016-11-30,7912,2010,SPEAKING,H,114,H001050,"Hanabusa, Colleen",HI,D,,"Hanabusa, Colleen",Ms. HANABUSA,Colleen Hanabusa,
CREC-2016-11-30-pt2-PgH7028,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7046,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7046-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7046-3,CREC-2016-11-30,7889,2004,SPEAKING,H,114,W000808,"Wilson, Frederica S.",FL,D,,"Wilson, Frederica S.",Ms. WILSON of Florida,Frederica S. Wilson,Frederica Wilson
CREC-2016-11-30-pt2-PgH7028-2,CREC-2016-11-30,7826,1710,SPEAKING,H,114,N000181,"Nunes, Devin",CA,R,,"Nunes, Devin",Mr. NUNES,Devin Nunes,
CREC-2016-11-30-pt2-PgH7028-2,CREC-2016-11-30,7834,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2016-11-30-pt2-PgH7028-2,CREC-2016-11-30,,2168,SPEAKING,H,114,S001192,"Stewart, Chris",UT,R,,"Stewart, Chris",Mr. STEWART,Chris Stewart,
CREC-2016-11-30-pt2-PgH7028-2,CREC-2016-11-30,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2016-11-30-pt2-PgH7028-2,CREC-2016-11-30,7792,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2016-11-30-pt2-PgH7047,CREC-2016-11-30,8193,2068,SPEAKING,H,114,R000589,"Rigell, E. Scott",VA,R,,"Rigell, E. Scott",Mr. RIGELL,E. Scott Rigell,
CREC-2016-11-30-pt2-PgH7048-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7048,CREC-2016-11-30,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-11-30-pt2-PgH7048-3,CREC-2016-11-30,8049,1936,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2016-11-30-pt2-PgH7048-4,CREC-2016-11-30,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-11-30-pt2-PgH7048-6,CREC-2016-11-30,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-11-30-pt2-PgH7048-7,CREC-2016-11-30,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-11-30-pt2-PgH7048-5,CREC-2016-11-30,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2016-11-30-pt2-PgH7049,CREC-2016-11-30,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-11-30-pt2-PgH7049,CREC-2016-11-30,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-11-30-pt2-PgH7049,CREC-2016-11-30,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2016-11-30-pt2-PgH7049,CREC-2016-11-30,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2016-11-30-pt2-PgH7056,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,8192,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,7918,1724,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,,2247,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,,"Poliquin, Bruce",Mr. POLIQUIN,Bruce Poliquin,
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,8200,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-11-30-pt2-PgH7051,CREC-2016-11-30,7934,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2016-11-30-pt2-PgH7056-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7056-3,CREC-2016-11-30,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-11-30-pt2-PgH7057,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7058-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7058,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-3,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-4,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-5,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-6,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-9,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-8,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-7,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-10,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-11,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-12,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-13,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt2-PgH7059-14,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS-FrontMatter,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579-3,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579-4,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579-5,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579-6,CREC-2016-11-30,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-30-pt1-PgS6579-7,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6581,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6579-8,CREC-2016-11-30,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-11-30-pt1-PgS6579-8,CREC-2016-11-30,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2016-11-30-pt1-PgS6581-2,CREC-2016-11-30,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2016-11-30-pt1-PgS6581-2,CREC-2016-11-30,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2016-11-30-pt1-PgS6581-3,CREC-2016-11-30,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2016-11-30-pt1-PgS6582,CREC-2016-11-30,8328,1542,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,,"Enzi, Michael B.",Mr. ENZI,Michael B. Enzi,Michael Enzi
CREC-2016-11-30-pt1-PgS6582,CREC-2016-11-30,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-11-30-pt1-PgS6584,CREC-2016-11-30,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-11-30-pt1-PgS6585,CREC-2016-11-30,8265,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2016-11-30-pt1-PgS6585,CREC-2016-11-30,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-11-30-pt1-PgS6585,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6587,CREC-2016-11-30,8297,1984,SPEAKING,S,114,C001088,"Coons, Christopher A.",DE,D,,"Coons, Christopher A.",Mr. COONS,Christopher A. Coons,Mr. Christopher Coons
CREC-2016-11-30-pt1-PgS6587,CREC-2016-11-30,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-11-30-pt1-PgS6587,CREC-2016-11-30,8265,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2016-11-30-pt1-PgS6588,CREC-2016-11-30,8265,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2016-11-30-pt1-PgS6588,CREC-2016-11-30,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-11-30-pt1-PgS6588,CREC-2016-11-30,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. WARREN,Elizabeth Warren,Ms. Elizabeth A. Warren
CREC-2016-11-30-pt1-PgS6594,CREC-2016-11-30,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Mr. Timothy Kaine
CREC-2016-11-30-pt1-PgS6591,CREC-2016-11-30,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. WARREN,Elizabeth Warren,Ms. Elizabeth A. Warren
CREC-2016-11-30-pt1-PgS6591,CREC-2016-11-30,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2016-11-30-pt1-PgS6591,CREC-2016-11-30,8238,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,,"Merkley, Jeff",Mr. MERKLEY,Jeff Merkley,
CREC-2016-11-30-pt1-PgS6591,CREC-2016-11-30,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Mr. Timothy Kaine
CREC-2016-11-30-pt1-PgS6594-2,CREC-2016-11-30,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Mr. Timothy Kaine
CREC-2016-11-30-pt1-PgS6594-2,CREC-2016-11-30,8309,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2016-11-30-pt1-PgS6596,CREC-2016-11-30,,2289,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-11-30-pt1-PgS6595,CREC-2016-11-30,8309,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2016-11-30-pt1-PgS6595,CREC-2016-11-30,,2289,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-11-30-pt1-PgS6597,CREC-2016-11-30,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2016-11-30-pt1-PgS6597,CREC-2016-11-30,8331,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,,"Hoeven, John",Mr. HOEVEN,John Hoeven,
CREC-2016-11-30-pt1-PgS6598,CREC-2016-11-30,8331,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,,"Hoeven, John",Mr. HOEVEN,John Hoeven,
CREC-2016-11-30-pt1-PgS6601,CREC-2016-11-30,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-11-30-pt1-PgS6599,CREC-2016-11-30,8276,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2016-11-30-pt1-PgS6599,CREC-2016-11-30,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2016-11-30-pt1-PgS6601-2,CREC-2016-11-30,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2016-11-30-pt1-PgS6601-3,CREC-2016-11-30,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2016-11-30-pt1-PgS6602,CREC-2016-11-30,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2016-11-30-pt1-PgS6602,CREC-2016-11-30,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,Mr. Charles Grassley
CREC-2016-11-30-pt1-PgS6604,CREC-2016-11-30,,1594,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Mr. Patrick Toomey
CREC-2016-11-30-pt1-PgS6604,CREC-2016-11-30,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-11-30-pt1-PgS6602-2,CREC-2016-11-30,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,Mr. Charles Grassley
CREC-2016-11-30-pt1-PgS6602-2,CREC-2016-11-30,8264,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2016-11-30-pt1-PgS6602-2,CREC-2016-11-30,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-11-30-pt1-PgS6605,CREC-2016-11-30,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-11-30-pt1-PgS6609,CREC-2016-11-30,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2016-11-30-pt1-PgS6606,CREC-2016-11-30,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-11-30-pt1-PgS6606,CREC-2016-11-30,7964,1925,SPEAKING,S,114,C001075,"Cassidy, Bill",LA,R,,"Cassidy, Bill",Mr. CASSIDY,Bill Cassidy,
CREC-2016-11-30-pt1-PgS6606,CREC-2016-11-30,7870,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Mr. Christopher S. Murphy
CREC-2016-11-30-pt1-PgS6611,CREC-2016-11-30,8323,1608,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2016-11-30-pt1-PgS6611,CREC-2016-11-30,8335,452,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,,"Graham, Lindsey",Mr. GRAHAM,Lindsey Graham,
CREC-2016-11-30-pt1-PgS6610,CREC-2016-11-30,8323,1608,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2016-11-30-pt1-PgS6611-2,CREC-2016-11-30,8335,452,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,,"Graham, Lindsey",Mr. GRAHAM,Lindsey Graham,
CREC-2016-11-30-pt1-PgS6611-2,CREC-2016-11-30,8253,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,,"McCain, John",Mr. McCAIN,John McCain,John Sidney Mccain
CREC-2016-11-30-pt1-PgS6611-2,CREC-2016-11-30,,2179,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,,"Fischer, Deb",Mrs. FISCHER,Deb Fischer,
CREC-2016-11-30-pt1-PgS6613,CREC-2016-11-30,,2179,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,,"Fischer, Deb",Mrs. FISCHER,Deb Fischer,
CREC-2016-11-30-pt1-PgS6613,CREC-2016-11-30,,2175,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,,"Cruz, Ted",Mr. CRUZ,Ted Cruz,
CREC-2016-11-30-pt1-PgS6616,CREC-2016-11-30,8332,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2016-11-30-pt1-PgS6616,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6614,CREC-2016-11-30,,2175,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,,"Cruz, Ted",Mr. CRUZ,Ted Cruz,
CREC-2016-11-30-pt1-PgS6614,CREC-2016-11-30,8332,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2016-11-30-pt1-PgS6617,CREC-2016-11-30,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. WARREN,Elizabeth Warren,Ms. Elizabeth A. Warren
CREC-2016-11-30-pt1-PgS6618,CREC-2016-11-30,7941,1850,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,,"Donnelly, Joe",Mr. DONNELLY,Joe Donnelly,
CREC-2016-11-30-pt1-PgS6618-2,CREC-2016-11-30,8292,213,SPEAKING,S,114,C000567,"Cochran, Thad",MS,R,,"Cochran, Thad",Mr. COCHRAN,Thad Cochran,
CREC-2016-11-30-pt1-PgS6618-3,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6619,CREC-2016-11-30,8141,2056,SPEAKING,S,114,S001184,"Scott, Tim",SC,R,,"Scott, Tim",Mr. SCOTT,Tim Scott,
CREC-2016-11-30-pt1-PgS6619-3,CREC-2016-11-30,8267,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2016-11-30-pt1-PgS6619-2,CREC-2016-11-30,8141,2056,SPEAKING,S,114,S001184,"Scott, Tim",SC,R,,"Scott, Tim",Mr. SCOTT,Tim Scott,
CREC-2016-11-30-pt1-PgS6619-4,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6620,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6620-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6620-3,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6621,CREC-2016-11-30,,2175,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,,"Cruz, Ted",Mr. CRUZ,Ted Cruz,
CREC-2016-11-30-pt1-PgS6621-2,CREC-2016-11-30,,2175,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,,"Cruz, Ted",Mr. CRUZ,Ted Cruz,
CREC-2016-11-30-pt1-PgS6622,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6621-3,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6622-2,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6622-3,CREC-2016-11-30,,,,,,,,,,,,,,
CREC-2016-11-30-pt1-PgS6623,CREC-2016-11-30,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-11-30-pt1-PgS6623-2,CREC-2016-11-30,7870,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Mr. Christopher S. Murphy
CREC-2016-11-30-pt1-PgS6623-3,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6626,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6627,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6627-2,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6627-3,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6627-4,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6627-5,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6627-6,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6628,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6628-2,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt1-PgS6628-3,CREC-2016-11-30,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-11-30-pt2-PgE1541-3,CREC-2016-11-30,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
