granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-12-07-pt1-PgH7340,CREC-2016-12-07,2016-12-07,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-12-07-pt1-PgH7340,CREC-2016-12-07,2016-12-07,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-07-pt1-PgH7340,CREC-2016-12-07,2016-12-07,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,,"Stefanik, Elise M.",Ms. Elise Stefanik,Ms. STEFANIK,Elise M. Stefanik
CREC-2016-12-07-pt1-PgH7340,CREC-2016-12-07,2016-12-07,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,,"Kuster, Ann M.",Ms. Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2016-12-07-pt1-PgH7340,CREC-2016-12-07,2016-12-07,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",John Conyers Jr.,Mr. CONYERS,"John Conyers, Jr."
CREC-2016-12-07-pt1-PgH7346,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,2237,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,,"Hice, Jody B.",Mr. Jody Hice,Mr. JODY B. HICE of Georgia,Jody B. Hice
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,1460,SPEAKING,H,114,A000055,"Aderholt, Robert B.",AL,R,7789,"Aderholt, Robert B.",Robert Aderholt,Mr. ADERHOLT,Robert B. Aderholt
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,8153,"Black, Diane",,Mrs. BLACK,Diane Black
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,7934,"Hultgren, Randy",,Mr. HULTGREN,Randy Hultgren
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2016-12-07-pt1-PgH7385,CREC-2016-12-07,2016-12-07,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Mr. Keith Rothfus,Mr. ROTHFUS,Keith J. Rothfus
CREC-2016-12-07-pt1-PgH7392,CREC-2016-12-07,2016-12-07,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",,Mr. HILL,J. French Hill
CREC-2016-12-07-pt1-PgH7395,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7387,CREC-2016-12-07,2016-12-07,,701,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,7821,"Lofgren, Zoe",,Ms. LOFGREN,Zoe Lofgren
CREC-2016-12-07-pt1-PgH7387,CREC-2016-12-07,2016-12-07,,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,7822,"Farr, Sam",,Mr. FARR,Sam Farr
CREC-2016-12-07-pt1-PgH7387,CREC-2016-12-07,2016-12-07,,1641,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,7858,"Davis, Susan A.",Susan Davis,Mrs. DAVIS of California,Susan A. Davis
CREC-2016-12-07-pt1-PgH7387,CREC-2016-12-07,2016-12-07,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",,Mr. HUFFMAN,Jared Huffman
CREC-2016-12-07-pt1-PgH7395-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7395-3,CREC-2016-12-07,2016-12-07,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",,Mr. HILL,J. French Hill
CREC-2016-12-07-pt1-PgH7395-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7397,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7396-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7396,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7397-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7397-3,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7397-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-3,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-5,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-6,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-7,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-8,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-9,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-10,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-11,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-12,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-13,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-14,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-16,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-15,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-17,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-18,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-19,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-20,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-22,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-21,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-23,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-24,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-25,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-26,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7398-27,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6765,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS-FrontMatter,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6765-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6765-3,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6765-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6765-5,CREC-2016-12-07,2016-12-07,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-12-07-pt1-PgS6765-6,CREC-2016-12-07,2016-12-07,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-12-07-pt1-PgS6766,CREC-2016-12-07,2016-12-07,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-12-07-pt1-PgS6766-2,CREC-2016-12-07,2016-12-07,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-12-07-pt1-PgS6767,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6769,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgS6767-2,CREC-2016-12-07,2016-12-07,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-12-07-pt1-PgS6795,CREC-2016-12-07,2016-12-07,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,8306,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,8322,"Inhofe, James M.",Mr. Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,8315,"Ayotte, Kelly",,Ms. AYOTTE,Kelly Ayotte
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,8276,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,8253,"McCain, John",John Sidney Mccain,Mr. McCAIN,John McCain
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1820,SPEAKING,S,114,M001170,"McCaskill, Claire",MO,D,8252,"McCaskill, Claire",,Mrs. McCASKILL,Claire McCaskill
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,452,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,8335,"Graham, Lindsey",,Mr. GRAHAM,Lindsey Graham
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,924,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,8266,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1676,SPEAKING,S,114,C001047,"Capito, Shelley Moore",WV,R,8223,"Capito, Shelley Moore",Mrs. Shelley Capito,Mrs. CAPITO,Shelley Moore Capito
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,2290,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,,"Sullivan, Dan",,Mr. SULLIVAN,Dan Sullivan
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,8240,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,8287,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,8291,"Collins, Susan M.",Ms. Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1531,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,8261,"Stabenow, Debbie",,Ms. STABENOW,Debbie Stabenow
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1984,SPEAKING,S,114,C001088,"Coons, Christopher A.",DE,D,8297,"Coons, Christopher A.",Mr. Christopher Coons,Mr. COONS,Christopher A. Coons
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,8316,"Grassley, Chuck",Mr. Charles Grassley,Mr. GRASSLEY,Chuck Grassley
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,8331,"Hoeven, John",,Mr. HOEVEN,John Hoeven
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,2173,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",,Mr. SCHATZ,Brian Schatz
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,213,SPEAKING,S,114,C000567,"Cochran, Thad",MS,R,8292,"Cochran, Thad",,Mr. COCHRAN,Thad Cochran
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,8272,"Reed, Jack",Mr. John Reed,Mr. REED,Jack Reed
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1507,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,8307,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. Timothy Kaine,Mr. KAINE,Tim Kaine
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,8286,"Burr, Richard",Mr. Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,8304,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,8237,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-12-07-pt1-PgS6769-2,CREC-2016-12-07,2016-12-07,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-12-07-pt1-PgS6826,CREC-2016-12-07,2016-12-07,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-12-07-pt1-PgS6826,CREC-2016-12-07,2016-12-07,,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,8309,"Brown, Sherrod",,Mr. BROWN,Sherrod Brown
CREC-2016-12-07-pt1-PgS6826-2,CREC-2016-12-07,2016-12-07,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1984,SPEAKING,S,114,C001088,"Coons, Christopher A.",DE,D,8297,"Coons, Christopher A.",Mr. Christopher Coons,Mr. COONS,Christopher A. Coons
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,8279,"Schumer, Charles E.",Mr. Charles Schumer,Mr. SCHUMER,Charles E. Schumer
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,8314,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,8253,"McCain, John",John Sidney Mccain,Mr. McCAIN,John McCain
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1608,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,8323,"Isakson, Johnny",,Mr. ISAKSON,Johnny Isakson
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,8237,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,8291,"Collins, Susan M.",Ms. Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,8240,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,8338,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,8306,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1531,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,8261,"Stabenow, Debbie",,Ms. STABENOW,Debbie Stabenow
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,8264,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1567,SPEAKING,S,114,U000039,"Udall, Tom",NM,D,8260,"Udall, Tom",,Mr. UDALL,Tom Udall
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1897,SPEAKING,S,114,W000805,"Warner, Mark R.",VA,D,8269,"Warner, Mark R.",Mr. Mark Warner,Mr. WARNER,Mark R. Warner
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1965,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,8302,"Bennet, Michael F.",Mr. Michael Bennet,Mr. BENNET,Michael F. Bennet
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,8332,"Blumenthal, Richard",,Mr. BLUMENTHAL,Richard Blumenthal
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1844,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,7913,"Hirono, Mazie K.",Ms. Mazie Hirono,Ms. HIRONO,Mazie K. Hirono
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,,"King, Angus S., Jr.",Mr. Angus King Jr.,Mr. KING,Angus S. King Jr.
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. Elizabeth A. Warren,Ms. WARREN,Elizabeth Warren
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,8304,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,8287,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1828,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,8282,"Casey, Robert P., Jr.",Mr. Bob Casey Jr.,Mr. CASEY,Robert P. Casey Jr.
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,859,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,8236,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. Timothy Kaine,Mr. KAINE,Tim Kaine
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1820,SPEAKING,S,114,M001170,"McCaskill, Claire",MO,D,8252,"McCaskill, Claire",,Mrs. McCASKILL,Claire McCaskill
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,735,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,7972,"Markey, Edward J.",Mr. Edward Markey,Mr. MARKEY,Edward J. Markey
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1850,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,7941,"Donnelly, Joe",,Mr. DONNELLY,Joe Donnelly
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1826,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,8249,"Klobuchar, Amy",,Ms. KLOBUCHAR,Amy Klobuchar
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,8283,"Carper, Thomas R.",Mr. Thomas Carper,Mr. CARPER,Thomas R. Carper
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,8322,"Inhofe, James M.",Mr. Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,8265,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,2175,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,,"Cruz, Ted",,Mr. CRUZ,Ted Cruz
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,1983,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,8256,"Manchin, Joe, III",Mr. Joseph Manchin III,Mr. MANCHIN,Joe Manchin III
CREC-2016-12-07-pt1-PgS6795-2,CREC-2016-12-07,2016-12-07,,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,8309,"Brown, Sherrod",,Mr. BROWN,Sherrod Brown
CREC-2016-12-07-pt1-PgS6827,CREC-2016-12-07,2016-12-07,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-12-07-pt1-PgS6828-2,CREC-2016-12-07,2016-12-07,,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,8244,"Leahy, Patrick J.",Mr. Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-12-07-pt1-PgS6828,CREC-2016-12-07,2016-12-07,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-12-07-pt1-PgS6833,CREC-2016-12-07,2016-12-07,,2084,SPEAKING,S,114,R000595,"Rubio, Marco",FL,R,8242,"Rubio, Marco",,Mr. RUBIO,Marco Rubio
CREC-2016-12-07-pt1-PgS6829,CREC-2016-12-07,2016-12-07,,1825,SPEAKING,S,114,C001071,"Corker, Bob",TN,R,8294,"Corker, Bob",,Mr. CORKER,Bob Corker
