granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-07-11-pt1-PgH4647,CREC-2016-07-11,2016-07-11,,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,8186,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2016-07-11-pt1-PgH4647,CREC-2016-07-11,2016-07-11,,2161,SPEAKING,H,114,W000814,"Weber, Randy K., Sr.",TX,R,,"Weber, Randy K., Sr.",Mr. Randy Weber Sr.,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2016-07-11-pt1-PgH4647,CREC-2016-07-11,2016-07-11,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-11-pt1-PgH4657-5,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4657-6,CREC-2016-07-11,2016-07-11,,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,8177,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2016-07-11-pt1-PgH4657-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4658-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4658-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4657-4,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4658-4,CREC-2016-07-11,2016-07-11,,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,8177,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2016-07-11-pt1-PgH4658-6,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4658-7,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4658,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4659,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4659-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4658-5,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-5,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-6,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-8,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-7,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-9,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-10,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-11,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-12,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-13,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-14,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-15,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-16,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-17,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-18,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-19,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-21,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4661,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgH4660-20,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4925,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4925-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4925-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4925-4,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4925-5,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4925-6,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4926,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4926,CREC-2016-07-11,2016-07-11,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-07-11-pt1-PgH4660-4,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS-FrontMatter-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4941,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4941-2,CREC-2016-07-11,2016-07-11,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,8264,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,8287,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,1984,SPEAKING,S,114,C001088,"Coons, Christopher A.",DE,D,8297,"Coons, Christopher A.",Mr. Christopher Coons,Mr. COONS,Christopher A. Coons
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,1567,SPEAKING,S,114,U000039,"Udall, Tom",NM,D,8260,"Udall, Tom",,Mr. UDALL,Tom Udall
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. Elizabeth A. Warren,Ms. WARREN,Elizabeth Warren
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. Timothy Kaine,Mr. KAINE,Tim Kaine
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,2290,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,,"Sullivan, Dan",,Mr. SULLIVAN,Dan Sullivan
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,8279,"Schumer, Charles E.",Mr. Charles Schumer,Mr. SCHUMER,Charles E. Schumer
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,2056,SPEAKING,S,114,S001184,"Scott, Tim",SC,R,8141,"Scott, Tim",,Mr. SCOTT,Tim Scott
CREC-2016-07-11-pt1-PgS4929,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4941-4,CREC-2016-07-11,2016-07-11,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",,Mr. DAINES,Steve Daines
CREC-2016-07-11-pt1-PgS4942,CREC-2016-07-11,2016-07-11,,1965,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,8302,"Bennet, Michael F.",Mr. Michael Bennet,Mr. BENNET,Michael F. Bennet
CREC-2016-07-11-pt1-PgS4942,CREC-2016-07-11,2016-07-11,,,SPEAKING,S,114,,,,,,,,Mr. BENNETT,
CREC-2016-07-11-pt1-PgS4941-3,CREC-2016-07-11,2016-07-11,,1542,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,8328,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2016-07-11-pt1-PgS4942-2,CREC-2016-07-11,2016-07-11,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",,Mr. DAINES,Steve Daines
CREC-2016-07-11-pt1-PgS4942-4,CREC-2016-07-11,2016-07-11,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-07-11-pt1-PgS4942-3,CREC-2016-07-11,2016-07-11,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-07-11-pt1-PgS4943,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4943-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4943-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4944,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4942-5,CREC-2016-07-11,2016-07-11,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-07-11-pt1-PgS4944-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4943-4,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4944-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4944-4,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4944-5,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4946,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4946-3,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4946-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4947-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4947-4,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4948,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4947-3,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4948-2,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4947,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgS4948-3,CREC-2016-07-11,2016-07-11,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-07-11-pt1-PgS4952-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgE1079-2,CREC-2016-07-11,2016-07-11,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2016-07-11-pt1-PgS4948-4,CREC-2016-07-11,2016-07-11,,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,8238,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2016-07-11-pt1-PgS4948-4,CREC-2016-07-11,2016-07-11,,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,8264,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2016-07-11-pt1-PgE1079-3,CREC-2016-07-11,2016-07-11,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-07-11-pt1-PgE1079-4,CREC-2016-07-11,2016-07-11,,1840,SPEAKING,H,114,B001260,"Buchanan, Vern",FL,R,7885,"Buchanan, Vern",,Mr. BUCHANAN,Vern Buchanan
CREC-2016-07-11-pt1-PgS4952,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgE1081,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1081-2,CREC-2016-07-11,2016-07-11,,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,7824,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2016-07-11-pt1-PgE1081-4,CREC-2016-07-11,2016-07-11,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2016-07-11-pt1-PgE1081-5,CREC-2016-07-11,2016-07-11,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-07-11-pt1-PgE1081-6,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1081-8,CREC-2016-07-11,2016-07-11,,2059,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,8145,"Mulvaney, Mick",,Mr. MULVANEY,Mick Mulvaney
CREC-2016-07-11-pt1-PgE1081-3,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1082-2,CREC-2016-07-11,2016-07-11,,2059,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,8145,"Mulvaney, Mick",,Mr. MULVANEY,Mick Mulvaney
CREC-2016-07-11-pt1-PgE1082-3,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1082-4,CREC-2016-07-11,2016-07-11,,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,8188,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-07-11-pt1-PgE1083,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1081-7,CREC-2016-07-11,2016-07-11,,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,7836,"Becerra, Xavier",,Mr. BECERRA,Xavier Becerra
CREC-2016-07-11-pt1-PgE1082,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1083-2,CREC-2016-07-11,2016-07-11,,2151,SPEAKING,H,114,C001092,"Collins, Chris",NY,R,,"Collins, Chris",,Mr. COLLINS of New York,Chris Collins
CREC-2016-07-11-pt1-PgE1083-4,CREC-2016-07-11,2016-07-11,,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,7987,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2016-07-11-pt1-PgE1083-5,CREC-2016-07-11,2016-07-11,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. David Jolly,Mr. JOLLY,David W. Jolly
CREC-2016-07-11-pt1-PgE1083-3,CREC-2016-07-11,2016-07-11,,2151,SPEAKING,H,114,C001092,"Collins, Chris",NY,R,,"Collins, Chris",,Mr. COLLINS of New York,Chris Collins
CREC-2016-07-11-pt1-PgE1083-6,CREC-2016-07-11,2016-07-11,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2016-07-11-pt1-PgE1084,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD770-2,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD773,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD771,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD770,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD781,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD774,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
CREC-2016-07-11-pt1-PgD777,CREC-2016-07-11,2016-07-11,,,,,,,,,,,,,,
