granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-04-29-pt1-PgE633-3,CREC-2016-04-29,2016-04-29,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-04-29-pt1-PgE633-4,CREC-2016-04-29,2016-04-29,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Rosa Delauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2016-04-29-pt1-PgE633-5,CREC-2016-04-29,2016-04-29,,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,7810,"Matsui, Doris O.",Ms. Doris Matsui,Ms. MATSUI,Doris O. Matsui
CREC-2016-04-29-pt1-PgE634,CREC-2016-04-29,2016-04-29,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2016-04-29-pt1-PgE634-2,CREC-2016-04-29,2016-04-29,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-04-29-pt1-PgE634-3,CREC-2016-04-29,2016-04-29,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-04-29-pt1-PgE634-4,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE635,CREC-2016-04-29,2016-04-29,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-04-29-pt1-PgE635-2,CREC-2016-04-29,2016-04-29,,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,7968,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-04-29-pt1-PgE635-3,CREC-2016-04-29,2016-04-29,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-04-29-pt1-PgE635-4,CREC-2016-04-29,2016-04-29,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-04-29-pt1-PgE636,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE636-2,CREC-2016-04-29,2016-04-29,,2047,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,8105,"Stivers, Steve",,Mr. STIVERS,Steve Stivers
CREC-2016-04-29-pt1-PgE636-3,CREC-2016-04-29,2016-04-29,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-04-29-pt1-PgE636-4,CREC-2016-04-29,2016-04-29,,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,8373,"Payne, Donald M., Jr.",Mr. Donald Payne Jr.,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-04-29-pt1-PgE637,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE637-2,CREC-2016-04-29,2016-04-29,,2140,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-04-29-pt1-PgE637-3,CREC-2016-04-29,2016-04-29,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2016-04-29-pt1-PgE637-4,CREC-2016-04-29,2016-04-29,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-04-29-pt1-PgE637-5,CREC-2016-04-29,2016-04-29,,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,7929,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2016-04-29-pt1-PgE638,CREC-2016-04-29,2016-04-29,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-04-29-pt1-PgE638-3,CREC-2016-04-29,2016-04-29,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-04-29-pt1-PgE639,CREC-2016-04-29,2016-04-29,,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,7880,"Webster, Daniel",,Mr. WEBSTER of Florida,Daniel Webster
CREC-2016-04-29-pt1-PgE638-2,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE639-4,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE639-3,CREC-2016-04-29,2016-04-29,,2004,SPEAKING,H,114,W000808,"Wilson, Frederica S.",FL,D,7889,"Wilson, Frederica S.",Frederica Wilson,Ms. WILSON of Florida,Frederica S. Wilson
CREC-2016-04-29-pt1-PgE639-2,CREC-2016-04-29,2016-04-29,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-04-29-pt1-PgE640,CREC-2016-04-29,2016-04-29,,1779,SPEAKING,H,114,W000796,"Westmoreland, Lynn A.",GA,R,7900,"Westmoreland, Lynn A.",Mr. Lynn Westmoreland,Mr. WESTMORELAND,Lynn A. Westmoreland
CREC-2016-04-29-pt1-PgE640-2,CREC-2016-04-29,2016-04-29,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-04-29-pt1-PgE640-3,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE640-4,CREC-2016-04-29,2016-04-29,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2016-04-29-pt1-PgE641,CREC-2016-04-29,2016-04-29,,1460,SPEAKING,H,114,A000055,"Aderholt, Robert B.",AL,R,7789,"Aderholt, Robert B.",Robert Aderholt,Mr. ADERHOLT,Robert B. Aderholt
CREC-2016-04-29-pt1-PgE641-2,CREC-2016-04-29,2016-04-29,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2016-04-29-pt1-PgE641-3,CREC-2016-04-29,2016-04-29,,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,7813,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2016-04-29-pt1-PgE641-4,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE642,CREC-2016-04-29,2016-04-29,,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,8217,"Moore, Gwen",,Ms. MOORE,Gwen Moore
CREC-2016-04-29-pt1-PgE642-2,CREC-2016-04-29,2016-04-29,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-04-29-pt1-PgE642-3,CREC-2016-04-29,2016-04-29,,1777,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,7892,"Wasserman Schultz, Debbie",,Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz
CREC-2016-04-29-pt1-PgE642-4,CREC-2016-04-29,2016-04-29,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-04-29-pt1-PgE642-5,CREC-2016-04-29,2016-04-29,,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,7975,"Keating, William R.",Mr. William Keating,Mr. KEATING,William R. Keating
CREC-2016-04-29-pt1-PgE643-3,CREC-2016-04-29,2016-04-29,,1460,SPEAKING,H,114,A000055,"Aderholt, Robert B.",AL,R,7789,"Aderholt, Robert B.",Robert Aderholt,Mr. ADERHOLT,Robert B. Aderholt
CREC-2016-04-29-pt1-PgE643-2,CREC-2016-04-29,2016-04-29,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2016-04-29-pt1-PgE643-4,CREC-2016-04-29,2016-04-29,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-04-29-pt1-PgD454,CREC-2016-04-29,2016-04-29,,,,,,,,,,,,,,
CREC-2016-04-29-pt1-PgD454-2,CREC-2016-04-29,2016-04-29,,,,,,,,,,,,,,
CREC-2016-04-29-pt1-PgE643,CREC-2016-04-29,2016-04-29,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-04-29-pt1-PgD454-3,CREC-2016-04-29,2016-04-29,,,,,,,,,,,,,,
CREC-2016-04-29-pt1-PgD455-2,CREC-2016-04-29,2016-04-29,,,,,,,,,,,,,,
CREC-2016-04-29-pt1-PgD454-4,CREC-2016-04-29,2016-04-29,,,,,,,,,,,,,,
CREC-2016-04-29-pt1-PgD455,CREC-2016-04-29,2016-04-29,,,,,,,,,,,,,,
