granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,8274,1896,SPEAKING,S,114,R000584,"Risch, James E.",ID,R,"Risch, James E.",Mr. James Risch,Mr. RISCH,James E. Risch
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,,2179,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,8256,1983,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,"Manchin, Joe, III",Mr. Joseph Manchin III,Mr. MANCHIN,Joe Manchin III
CREC-2015-02-05-pt1-PgS834-2,CREC-2015-02-05,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-02-05-pt1-PgS836,CREC-2015-02-05,,8253,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney Mccain,Mr. McCAIN,John McCain
CREC-2015-02-05-pt1-PgS836-2,CREC-2015-02-05,,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. Charles Grassley,Mr. GRASSLEY,Chuck Grassley
CREC-2015-02-05-pt1-PgS837,CREC-2015-02-05,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-02-05-pt1-PgS837,CREC-2015-02-05,,8274,1896,SPEAKING,S,114,R000584,"Risch, James E.",ID,R,"Risch, James E.",Mr. James Risch,Mr. RISCH,James E. Risch
CREC-2015-02-05-pt1-PgS837,CREC-2015-02-05,,,2179,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2015-02-05-pt1-PgS837,CREC-2015-02-05,,8256,1983,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,"Manchin, Joe, III",Mr. Joseph Manchin III,Mr. MANCHIN,Joe Manchin III
CREC-2015-02-05-pt1-PgS840,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS839,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS841,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS841-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS842,CREC-2015-02-05,,8302,1965,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,"Bennet, Michael F.",Mr. Michael Bennet,Mr. BENNET,Michael F. Bennet
CREC-2015-02-05-pt1-PgS842,CREC-2015-02-05,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. Thomas Carper,Mr. CARPER,Thomas R. Carper
CREC-2015-02-05-pt1-PgS841-3,CREC-2015-02-05,,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. Charles Grassley,Mr. GRASSLEY,Chuck Grassley
CREC-2015-02-05-pt1-PgS842-2,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS842-3,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS842-4,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS842-5,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS842-6,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS842-7,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS842-8,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgE167-3,CREC-2015-02-05,,7938,1920,SPEAKING,H,114,S001179,"Schock, Aaron",IL,R,"Schock, Aaron",,Mr. SCHOCK,Aaron Schock
CREC-2015-02-05-pt1-PgE167-2,CREC-2015-02-05,,7940,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,"Visclosky, Peter J.",Peter Visclosky,Mr. VISCLOSKY,Peter J. Visclosky
CREC-2015-02-05-pt1-PgE167-4,CREC-2015-02-05,,,2141,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,"Pittenger, Robert",,Mr. PITTENGER,Robert Pittenger
CREC-2015-02-05-pt1-PgE167-5,CREC-2015-02-05,,8107,1756,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,"Ryan, Tim",,Mr. RYAN of Ohio,Tim Ryan
CREC-2015-02-05-pt1-PgE168,CREC-2015-02-05,,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,"Graves, Sam",,Mr. GRAVES of Missouri,Sam Graves
CREC-2015-02-05-pt1-PgE168-2,CREC-2015-02-05,,,2197,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2015-02-05-pt1-PgE168-3,CREC-2015-02-05,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-02-05-pt1-PgE169,CREC-2015-02-05,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2015-02-05-pt1-PgE170-2,CREC-2015-02-05,,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Mr. Evan Jenkins,Mr. JENKINS of West Virginia,Evan H. Jenkins
CREC-2015-02-05-pt1-PgE170,CREC-2015-02-05,,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,"Graves, Sam",,Mr. GRAVES of Missouri,Sam Graves
CREC-2015-02-05-pt1-PgE170-3,CREC-2015-02-05,,,2130,SPEAKING,H,114,M001189,"Messer, Luke",IN,R,"Messer, Luke",,Mr. MESSER,Luke Messer
CREC-2015-02-05-pt1-PgE170-4,CREC-2015-02-05,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-02-05-pt1-PgE170-6,CREC-2015-02-05,,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",,Mr. MARCHANT,Kenny Marchant
CREC-2015-02-05-pt1-PgE170-5,CREC-2015-02-05,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2015-02-05-pt1-PgE170-7,CREC-2015-02-05,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-02-05-pt1-PgE171,CREC-2015-02-05,,8014,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,"Graves, Sam",,Mr. GRAVES of Missouri,Sam Graves
CREC-2015-02-05-pt1-PgE171-2,CREC-2015-02-05,,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Mr. Evan Jenkins,Mr. JENKINS of West Virginia,Evan H. Jenkins
CREC-2015-02-05-pt1-PgE171-3,CREC-2015-02-05,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2015-02-05-pt1-PgE172,CREC-2015-02-05,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2015-02-05-pt1-PgE172-2,CREC-2015-02-05,,8200,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,"Griffith, H. Morgan",,Mr. GRIFFITH,H. Morgan Griffith
CREC-2015-02-05-pt1-PgE172-4,CREC-2015-02-05,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-02-05-pt1-PgE172-3,CREC-2015-02-05,,8187,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,"Carter, John R.",Mr. John Carter,Mr. CARTER of Texas,John R. Carter
CREC-2015-02-05-pt1-PgE173,CREC-2015-02-05,,7895,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2015-02-05-pt1-PgE174,CREC-2015-02-05,,,,SPEAKING,H,114,,,,,,,Mrs. McMORRIS RODGERS,
CREC-2015-02-05-pt1-PgE174-2,CREC-2015-02-05,,8140,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2015-02-05-pt1-PgE174-3,CREC-2015-02-05,,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Mr. Evan Jenkins,Mr. JENKINS of West Virginia,Evan H. Jenkins
CREC-2015-02-05-pt1-PgE174-4,CREC-2015-02-05,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-02-05-pt1-PgE175,CREC-2015-02-05,,7911,1723,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,"Bordallo, Madeleine Z.",Ms. Madeleine Bordallo,Ms. BORDALLO,Madeleine Z. Bordallo
CREC-2015-02-05-pt1-PgD111,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgD112,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgD112-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgD113,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgD113-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgD113-3,CREC-2015-02-05,,,,,,,,,,,,,,
