granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-11-04-pt1-PgH7741-4,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7741-3,CREC-2015-11-04,,,2156,SPEAKING,H,114,M001190,"Mullin, Markwayne",OK,R,"Mullin, Markwayne",,Mr. MULLIN,Markwayne Mullin
CREC-2015-11-04-pt1-PgH7741-5,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",,Ms. SINEMA,Kyrsten Sinema
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2107,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,"Cardenas, Tony",,Mr. CARDENAS,Tony Cardenas
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2157,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,"Perry, Scott",,Mr. PERRY,Scott Perry
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8145,2059,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",,Mr. MULVANEY,Mick Mulvaney
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2170,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",,Mr. HECK of Washington,Denny Heck
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8741,2064,SPEAKING,H,114,F000458,"Fincher, Stephen Lee",TN,R,"Fincher, Stephen Lee",Mr. Stephen Fincher,Mr. FINCHER,Stephen Lee Fincher
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8111,711,SPEAKING,H,114,L000491,"Lucas, Frank D.",OK,R,"Lucas, Frank D.",Frank Lucas,Mr. LUCAS,Frank D. Lucas
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7802,1994,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,"Schweikert, David",,Mr. SCHWEIKERT,David Schweikert
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7942,1981,SPEAKING,H,114,S001188,"Stutzman, Marlin A.",IN,R,"Stutzman, Marlin A.",Mr. Marlin Stutzman,Mr. STUTZMAN,Marlin A. Stutzman
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7943,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,"Rokita, Todd",,Mr. ROKITA,Todd Rokita
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7931,2014,SPEAKING,H,114,K000378,"Kinzinger, Adam",IL,R,"Kinzinger, Adam",,Mr. KINZINGER of Illinois,Adam Kinzinger
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",,Ms. MOORE,Gwen Moore
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8220,2072,SPEAKING,H,114,D000614,"Duffy, Sean P.",WI,R,"Duffy, Sean P.",Mr. Sean Duffy,Mr. DUFFY,Sean P. Duffy
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8133,1799,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,"Dent, Charles W.",Mr. Charles Dent,Mr. DENT,Charles W. Dent
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. Keith Rothfus,Mr. ROTHFUS,Keith J. Rothfus
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7813,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Ed Royce,Mr. ROYCE,Edward R. Royce
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7832,1526,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,"Sherman, Brad",,Mr. SHERMAN,Brad Sherman
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7900,1779,SPEAKING,H,114,W000796,"Westmoreland, Lynn A.",GA,R,"Westmoreland, Lynn A.",Mr. Lynn Westmoreland,Mr. WESTMORELAND,Lynn A. Westmoreland
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,"Babin, Brian",,Mr. BABIN,Brian Babin
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",,Mr. LOUDERMILK,Barry Loudermilk
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7952,2022,SPEAKING,H,114,P000602,"Pompeo, Mike",KS,R,"Pompeo, Mike",,Mr. POMPEO,Mike Pompeo
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7355,1888,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7929,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8708,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8182,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,,2156,SPEAKING,H,114,M001190,"Mullin, Markwayne",OK,R,"Mullin, Markwayne",,Mr. MULLIN,Markwayne Mullin
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8175,1758,SPEAKING,H,114,N000182,"Neugebauer, Randy",TX,R,"Neugebauer, Randy",,Mr. NEUGEBAUER,Randy Neugebauer
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7987,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8161,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,"Hensarling, Jeb",,Mr. HENSARLING,Jeb Hensarling
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7798,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Mr. Paul Gosar,Mr. GOSAR,Paul A. Gosar
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.","Mr. Henry C. ""Hank"" Johnson",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr."
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8128,2053,SPEAKING,H,114,M001179,"Marino, Tom",PA,R,"Marino, Tom",,Mr. MARINO,Tom Marino
CREC-2015-11-04-pt1-PgH7686,CREC-2015-11-04,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2015-11-04-pt1-PgH7741-6,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-3,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-4,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-5,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-7,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-6,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-8,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-9,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-10,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-11,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-13,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-12,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-14,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-15,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7742-16,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgH7743,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS-FrontMatter,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7733,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7733-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7733-3,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7733-4,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7733-5,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7734,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7734-2,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7734-3,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7734-4,CREC-2015-11-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-11-04-pt1-PgS7734-5,CREC-2015-11-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-11-04-pt1-PgS7734-6,CREC-2015-11-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-11-04-pt1-PgS7735,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8060,1863,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8322,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Mr. Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8234,1694,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8261,1531,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,"Stabenow, Debbie",,Ms. STABENOW,Debbie Stabenow
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8313,1464,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",,Mr. BLUNT,Roy Blunt
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8279,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,"Schumer, Charles E.",Mr. Charles Schumer,Mr. SCHUMER,Charles E. Schumer
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8263,1226,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,"Wicker, Roger F.",Mr. Roger Wicker,Mr. WICKER,Roger F. Wicker
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,,2283,SPEAKING,S,114,E000295,"Ernst, Joni",IA,R,"Ernst, Joni",,Mrs. ERNST,Joni Ernst
CREC-2015-11-04-pt1-PgS7735-2,CREC-2015-11-04,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,,2175,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",,Mr. CRUZ,Ted Cruz
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. Charles Grassley,Mr. GRASSLEY,Chuck Grassley
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8355,2086,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,"Johnson, Ron",,Mr. JOHNSON,Ron Johnson
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8323,1608,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",,Mr. ISAKSON,Johnny Isakson
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8247,1687,SPEAKING,S,114,B001236,"Boozman, John",AR,R,"Boozman, John",,Mr. BOOZMAN,John Boozman
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,,2291,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Mr. Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2015-11-04-pt1-PgS7743,CREC-2015-11-04,,8313,1464,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",,Mr. BLUNT,Roy Blunt
CREC-2015-11-04-pt1-PgS7755,CREC-2015-11-04,,8313,1464,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",,Mr. BLUNT,Roy Blunt
CREC-2015-11-04-pt1-PgS7755,CREC-2015-11-04,,8275,968,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,"Roberts, Pat",,Mr. ROBERTS,Pat Roberts
CREC-2015-11-04-pt1-PgS7755,CREC-2015-11-04,,8252,1820,SPEAKING,S,114,M001170,"McCaskill, Claire",MO,D,"McCaskill, Claire",,Mrs. McCASKILL,Claire McCaskill
CREC-2015-11-04-pt1-PgS7755,CREC-2015-11-04,,8307,1507,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2015-11-04-pt1-PgS7769-2,CREC-2015-11-04,,8253,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney Mccain,Mr. McCAIN,John McCain
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8307,1507,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8328,1542,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,,2173,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,"Schatz, Brian",,Mr. SCHATZ,Brian Schatz
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. Thomas Carper,Mr. CARPER,Thomas R. Carper
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,"Warren, Elizabeth",Ms. Elizabeth A. Warren,Ms. WARREN,Elizabeth Warren
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,7870,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. Christopher S. Murphy,Mr. MURPHY,Christopher Murphy
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8332,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",,Mr. BLUMENTHAL,Richard Blumenthal
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,,2098,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,"Cotton, Tom",,Mr. COTTON,Tom Cotton
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8236,859,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2015-11-04-pt1-PgS7758,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7769,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7769-3,CREC-2015-11-04,,8309,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,"Brown, Sherrod",,Mr. BROWN,Sherrod Brown
CREC-2015-11-04-pt1-PgS7769-4,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7769-5,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7771,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7772,CREC-2015-11-04,,8238,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2015-11-04-pt1-PgS7770,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7773,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7772-2,CREC-2015-11-04,,8238,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2015-11-04-pt1-PgS7773-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7771-2,CREC-2015-11-04,,,,,,,,,,,,,,
CREC-2015-11-04-pt1-PgS7774,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7774-3,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7774-2,CREC-2015-11-04,,8238,1900,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2015-11-04-pt1-PgS7774-2,CREC-2015-11-04,,,2182,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,"Warren, Elizabeth",Ms. Elizabeth A. Warren,Ms. WARREN,Elizabeth Warren
CREC-2015-11-04-pt1-PgS7774-4,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgS7774-5,CREC-2015-11-04,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-11-04-pt1-PgE1585-2,CREC-2015-11-04,,8004,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",,Ms. McCOLLUM,Betty McCollum
CREC-2015-11-04-pt1-PgE1585-4,CREC-2015-11-04,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2015-11-04-pt1-PgE1585-3,CREC-2015-11-04,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2015-11-04-pt1-PgE1586,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1586-2,CREC-2015-11-04,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2015-11-04-pt1-PgE1587-3,CREC-2015-11-04,,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,"Lipinski, Daniel",Mr. Daniel William Lipinski,Mr. LIPINSKI,Daniel Lipinski
CREC-2015-11-04-pt1-PgE1587,CREC-2015-11-04,,8058,1939,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,"Lujan, Ben Ray",Mr. Ben Lujan,Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan
CREC-2015-11-04-pt1-PgE1587-4,CREC-2015-11-04,,8041,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Mr. Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2015-11-04-pt1-PgE1587-2,CREC-2015-11-04,,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2015-11-04-pt1-PgE1588,CREC-2015-11-04,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2015-11-04-pt1-PgE1587-5,CREC-2015-11-04,,7821,701,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,"Lofgren, Zoe",,Ms. LOFGREN,Zoe Lofgren
CREC-2015-11-04-pt1-PgE1588-2,CREC-2015-11-04,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2015-11-04-pt1-PgE1588-3,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1588-4,CREC-2015-11-04,,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,"Long, Billy",,Mr. LONG,Billy Long
CREC-2015-11-04-pt1-PgE1589-2,CREC-2015-11-04,,8213,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,"Smith, Adam",,Mr. SMITH of Washington,Adam Smith
CREC-2015-11-04-pt1-PgE1589,CREC-2015-11-04,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2015-11-04-pt1-PgE1589-3,CREC-2015-11-04,,7788,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,"Rogers, Mike D.",,Mr. ROGERS of Alabama,Mike Rogers
CREC-2015-11-04-pt1-PgE1589-5,CREC-2015-11-04,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2015-11-04-pt1-PgE1589-4,CREC-2015-11-04,,8027,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
