granuleId,packageId,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-10-07-pt1-PgS7175-2,CREC-2015-10-07,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8239,791,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,,"Menendez, Robert",Mr. MENENDEZ,Robert Menendez,
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8331,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,,"Hoeven, John",Mr. HOEVEN,John Hoeven,
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8253,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,,"McCain, John",Mr. McCAIN,John McCain,John Sidney Mccain
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8236,859,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,,2286,SPEAKING,S,114,P000612,"Perdue, David",GA,R,,"Perdue, David",Mr. PERDUE,David Perdue,Mr. David Alfred Perdue
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8272,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2015-10-07-pt1-PgS7175-4,CREC-2015-10-07,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8313,1464,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8113,2050,SPEAKING,S,114,L000575,"Lankford, James",OK,R,,"Lankford, James",Mr. LANKFORD,James Lankford,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8299,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,7972,735,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,,"Markey, Edward J.",Mr. MARKEY,Edward J. Markey,Mr. Edward Markey
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,,2173,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8264,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8331,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,,"Hoeven, John",Mr. HOEVEN,John Hoeven,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,7994,1929,SPEAKING,S,114,P000595,"Peters, Gary C.",MI,D,,"Peters, Gary C.",Mr. PETERS,Gary C. Peters,Mr. Gary Peters
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,Mr. Charles Grassley
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8247,1687,SPEAKING,S,114,B001236,"Boozman, John",AR,R,,"Boozman, John",Mr. BOOZMAN,John Boozman,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8288,172,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8258,1829,SPEAKING,S,114,T000464,"Tester, Jon",MT,D,,"Tester, Jon",Mr. TESTER,Jon Tester,
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8056,1937,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,,"Heinrich, Martin",Mr. HEINRICH,Martin Heinrich,Mr. Martin T. Heinrich
CREC-2015-10-07-pt1-PgS7195,CREC-2015-10-07,8322,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,,"Inhofe, James M.",Mr. INHOFE,James M. Inhofe,Mr. Jim Inhofe
CREC-2015-10-07-pt1-PgS7216,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7216-2,CREC-2015-10-07,8291,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Ms. Susan Collins
CREC-2015-10-07-pt1-PgS7217,CREC-2015-10-07,8291,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Ms. Susan Collins
CREC-2015-10-07-pt1-PgS7217-2,CREC-2015-10-07,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-10-07-pt1-PgS7217-3,CREC-2015-10-07,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-10-07-pt1-PgS7217-4,CREC-2015-10-07,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-10-07-pt1-PgS7217-5,CREC-2015-10-07,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Mr. Angus King Jr.
CREC-2015-10-07-pt1-PgS7218,CREC-2015-10-07,8237,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2015-10-07-pt1-PgS7218-2,CREC-2015-10-07,8257,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2015-10-07-pt1-PgS7218-3,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7218-4,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7219,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7219-2,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7219-3,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7219-4,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7221,CREC-2015-10-07,8272,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2015-10-07-pt1-PgS7221,CREC-2015-10-07,8249,1826,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2015-10-07-pt1-PgS7221,CREC-2015-10-07,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-10-07-pt1-PgS7219-5,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7221-2,CREC-2015-10-07,8272,949,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,,"Reed, Jack",Mr. REED,Jack Reed,Mr. John Reed
CREC-2015-10-07-pt1-PgS7221-3,CREC-2015-10-07,8249,1826,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2015-10-07-pt1-PgS7221-3,CREC-2015-10-07,,2138,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-10-07-pt1-PgS7221-4,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7222,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7222-2,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgS7222-3,CREC-2015-10-07,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-10-07-pt1-PgS7223,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7223-2,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7224,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7224-2,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7225,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7224-3,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7225-2,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7225-3,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgS7225-4,CREC-2015-10-07,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-10-07-pt1-PgE1439-2,CREC-2015-10-07,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-10-07-pt1-PgE1439-3,CREC-2015-10-07,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-10-07-pt1-PgE1439-4,CREC-2015-10-07,8107,1756,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-10-07-pt1-PgE1440-3,CREC-2015-10-07,7975,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2015-10-07-pt1-PgE1440,CREC-2015-10-07,7872,1999,SPEAKING,H,114,C001083,"Carney, John C., Jr.",DE,D,,"Carney, John C., Jr.",Mr. CARNEY,"John C. Carney, Jr.",John Carney Jr.
CREC-2015-10-07-pt1-PgE1440-2,CREC-2015-10-07,7911,1723,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,,"Bordallo, Madeleine Z.",Ms. BORDALLO,Madeleine Z. Bordallo,Ms. Madeleine Bordallo
CREC-2015-10-07-pt1-PgE1440-4,CREC-2015-10-07,7880,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,,"Webster, Daniel",Mr. WEBSTER of Florida,Daniel Webster,
CREC-2015-10-07-pt1-PgE1440-5,CREC-2015-10-07,8063,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2015-10-07-pt1-PgE1441,CREC-2015-10-07,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Mr. Daniel William Lipinski
CREC-2015-10-07-pt1-PgE1441-2,CREC-2015-10-07,8055,1818,SPEAKING,H,114,S001165,"Sires, Albio",NJ,D,,"Sires, Albio",Mr. SIRES,Albio Sires,
CREC-2015-10-07-pt1-PgE1441-3,CREC-2015-10-07,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-10-07-pt1-PgE1441-4,CREC-2015-10-07,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-10-07-pt1-PgE1442-2,CREC-2015-10-07,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-10-07-pt1-PgE1442,CREC-2015-10-07,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2015-10-07-pt1-PgE1442-3,CREC-2015-10-07,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2015-10-07-pt1-PgE1443,CREC-2015-10-07,7918,1724,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2015-10-07-pt1-PgE1442-4,CREC-2015-10-07,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-10-07-pt1-PgE1443-2,CREC-2015-10-07,7927,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-10-07-pt1-PgE1443-3,CREC-2015-10-07,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-10-07-pt1-PgE1444,CREC-2015-10-07,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-10-07-pt1-PgE1444-2,CREC-2015-10-07,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-10-07-pt1-PgE1443-4,CREC-2015-10-07,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-10-07-pt1-PgE1444-3,CREC-2015-10-07,8175,1758,SPEAKING,H,114,N000182,"Neugebauer, Randy",TX,R,,"Neugebauer, Randy",Mr. NEUGEBAUER,Randy Neugebauer,
CREC-2015-10-07-pt1-PgE1444-4,CREC-2015-10-07,8049,1936,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2015-10-07-pt1-PgE1444-5,CREC-2015-10-07,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2015-10-07-pt1-PgE1445,CREC-2015-10-07,8125,2052,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,,"Meehan, Patrick",Mr. MEEHAN,Patrick Meehan,
CREC-2015-10-07-pt1-PgE1445-2,CREC-2015-10-07,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-10-07-pt1-PgE1445-3,CREC-2015-10-07,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-10-07-pt1-PgE1445-5,CREC-2015-10-07,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-10-07-pt1-PgE1445-4,CREC-2015-10-07,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-10-07-pt1-PgE1446,CREC-2015-10-07,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-10-07-pt1-PgE1446-2,CREC-2015-10-07,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-10-07-pt1-PgE1446-3,CREC-2015-10-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-07-pt1-PgE1446-4,CREC-2015-10-07,7885,1840,SPEAKING,H,114,B001260,"Buchanan, Vern",FL,R,,"Buchanan, Vern",Mr. BUCHANAN,Vern Buchanan,
CREC-2015-10-07-pt1-PgE1446-5,CREC-2015-10-07,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-10-07-pt1-PgE1447-2,CREC-2015-10-07,8125,2052,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,,"Meehan, Patrick",Mr. MEEHAN,Patrick Meehan,
CREC-2015-10-07-pt1-PgE1447-3,CREC-2015-10-07,7973,1564,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,,"Capuano, Michael E.",Mr. CAPUANO,Michael E. Capuano,Michael Capuano
CREC-2015-10-07-pt1-PgE1447,CREC-2015-10-07,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-10-07-pt1-PgE1448,CREC-2015-10-07,8708,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2015-10-07-pt1-PgE1448-2,CREC-2015-10-07,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-10-07-pt1-PgD1068,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgD1071,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgD1069,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgD1075,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgD1074,CREC-2015-10-07,,,,,,,,,,,,,,
CREC-2015-10-07-pt1-PgD1072,CREC-2015-10-07,,,,,,,,,,,,,,
